c,Jx,Ju,seed
-0.00019414919457438776,3.390969760815108,1.204697864002746,6
-0.00013664483492953244,3.390973159708825,1.204792697124924,6
-9.617248711152944e-05,3.3909755113860354,1.2048594286158143,6
-6.768750009458528e-05,3.390977146460061,1.2049063885301672,6
-4.7639380104013405e-05,3.3909782873059546,1.2049394362775463,6
-3.352924149249553e-05,3.390979085324101,1.2049626941065972,6
-2.3598334667821938e-05,3.390979644540585,1.204979062477624,6
-1.6608827826277133e-05,3.390980036916289,1.2049905823605698,6
-1.1689518164985777e-05,3.390980312477017,1.2049986900129503,6
-8.227241341700457e-06,3.390980506123868,1.2050043961908148,6
-5.790443980602471e-06,3.3909806422682585,1.2050084122277063,6
-4.075392965871778e-06,3.390980738015766,1.2050112387449154,6
-2.868316813342009e-06,3.3909808053681174,1.205013228074155,6
-2.0187602546790346e-06,3.390980852753762,1.2050146281851524,6
-1.420830832533918e-06,3.390980886095575,1.2050156135993344,6
-1e-06,3.3909809095576158,1.2050163071457498,6
1e-06,3.3909810210115685,1.2050196032111886,6
1.420830832533921e-06,3.390981044452789,1.2050202967507369,6
2.018760254679039e-06,3.390981077752573,1.2050212821510582,6
2.868316813342009e-06,3.390981125053366,1.2050226822340722,6
4.075392965871778e-06,3.3909811922344226,1.2050246715068196,6
5.790443980602483e-06,3.39098128763613,1.205027497909985,6
8.227241341700474e-06,3.390981423082435,1.2050315137166505,6
1.1689518164985777e-05,3.3909816153200123,1.2050372194297432,6
1.6608827826277167e-05,3.39098188803576,1.2050453261438616,6
2.3598334667821938e-05,3.390982274668132,1.20505684413268,6
3.35292414924956e-05,3.3909828222902023,1.2050732086799196,6
4.7639380104013405e-05,3.3909835969020103,1.20509645878966,6
6.768750009458542e-05,3.390984690496117,1.2051294909536014,6
9.617248711152965e-05,3.3909862301801135,1.2051764194087307,6
0.00013664483492953258,3.390988389287732,1.20524308739099,6
0.00019414919457438816,3.390991399429636,1.2053377923044686,6
0.00027585316176291844,3.3909955600709702,1.2054723135656165,6
0.0003919406774847221,3.3910012369029863,1.2056633679413629,6
0.0005568813990945272,3.3910088287540736,1.2059346671035893,6
0.0007912342618981327,3.3910186584008284,1.206319820316238,6
0.0011242100350620874,3.391030691777894,1.2068664165212342,6
0.0015973122800602556,3.3910438849809768,1.2076417384938898,6
0.0022695105366946707,3.3910547425377318,1.2087407064068543,6
0.003224590545296398,3.3910542284079614,1.2102968044744937,6
0.004581597669054491,3.3910212679366185,1.2124968623995835,6
0.00650967523045817,3.390909234113479,1.2156005074732312,6
0.009249147277217335,3.3906180414378166,1.2199645337999414,6
0.01314147362611758,3.389936758659286,1.2260705269195964,6
0.018671810912919206,3.388425866353645,1.2345488400779,6
0.026529484644319,3.385176033485255,1.2461785885992784,6
0.037693909753883634,3.378314968581218,1.2618097904446077,6
0.053556669177069076,3.364005092194712,1.282070813490528,6
0.07609496685459884,3.3344387795939694,1.3065215470493354,6
0.10811807510766078,3.27399311819673,1.33143717752255,6
0.15361749466718297,3.152622958154683,1.3444301189838832,6
0.21826447283974873,2.917818111274586,1.3129274527342032,6
0.31011689265747816,2.4977737741008537,1.1664566521056239,6
0.44062364277735727,1.8542138500176144,0.7969192342599746,6
0.6260516572014828,1.1025261562561406,0.15304084117989453,6
0.8895134973108236,0.5086019441014826,-0.5708585757172385,6
1.2638482029342997,0.1931554934354512,-0.9768335604500921,6
1.795714494371641,0.05990095396456584,-0.9098000018827543,6
2.5514065200312928,0.010991928201967604,-0.6531368891256719,6
3.6251170499885355,0.00012543704349453986,-0.46748769758468917,6
5.150678076168132,0.0028184947410801915,-0.3471699222721661,6
7.318242219076182,0.007012956643984473,-0.2562949787882656,6
10.397984184814922,0.006411474094837353,-0.1866566231165025,6
14.773776525985127,0.004303031145957906,-0.13160312146287295,6
20.991037201085547,0.0019687743257771465,-0.08862355376033851,6
29.82471286216894,0.0005767228200666331,-0.0589721782726228,6
42.37587160604063,0.00011531240910753192,-0.04021035504782879,6
60.20894493336138,2.3725571173094045e-05,-0.028045288677766966,6
85.54672535565685,8.833793665011456e-06,-0.019707636480566157,6
121.54742500762885,4.181282033780557e-06,-0.01386331757728815,6
172.69832906594397,2.0242602775126634e-06,-0.00975379188853353,6
245.37511066398167,9.86397872939951e-07,-0.006863151231108772,6
348.63652276780874,4.829087453975496e-07,-0.0048295309532253045,6
495.353520895918,2.3721699087656291e-07,-0.0033986672540086086,6
703.8135554931577,1.1681067845543658e-07,-0.0023918182697193887,6
1000.0,5.7619328323327326e-08,-0.0016832899370696499,6
