c,Jx,Ju,seed
0.44062364277735727,-0.4788714100413793,1.1740482277646989,7
0.6260516572014828,-0.3133441918287779,0.9819574293871582,7
0.8895134973108236,-0.12476847769690011,0.7186974715059341,7
1.2638482029342997,0.013601751471108635,0.4365982292040238,7
1.795714494371641,0.058457811403813925,0.20815288258104514,7
2.5514065200312928,0.039253228524718506,0.07473227437500708,7
3.6251170499885355,0.008652425140554466,0.023736491549419324,7
5.150678076168132,-0.007802328838218583,0.01464259667208591,7
7.318242219076182,-0.011910216271555845,0.013352512547258168,7
10.397984184814922,-0.009936783726148824,0.010962704441083075,7
14.773776525985127,-0.00603786749169867,0.0088893602979487,7
20.991037201085547,-0.0028219392196128634,0.00762806410150503,7
29.82471286216894,-0.0011246956505992455,0.00603795519843901,7
42.37587160604063,-0.00046576379614497894,0.0032219582565864487,7
60.20894493336138,-0.0002085284289314394,-0.00011228140679396987,7
85.54672535565685,-7.935588409710747e-05,-0.0023056928166681717,7
121.54742500762885,-2.3351548110247053e-05,-0.002715388741136453,7
172.69832906594397,-6.962464541869114e-06,-0.0021879271510508507,7
245.37511066398167,-2.894099651348151e-06,-0.0015728894623848882,7
348.63652276780874,-1.4171290516413227e-06,-0.001108892929276323,7
495.353520895918,-7.049262382846141e-07,-0.0007807159226533104,7
703.8135554931577,-3.5031705287344505e-07,-0.0005496008103049586,7
1000.0,-1.7392561000070453e-07,-0.00038687710990498094,7
