case,seed,sv_index,sv_value,variant
4,2,10,0.014794344720404584,fullM3
4,2,11,0.013990609202942069,fullM3
4,2,12,0.011443010325023133,fullM3
4,2,13,0.008239890712798006,fullM3
4,2,14,0.006608456088113252,fullM3
4,2,15,0.006166160214234598,fullM3
4,2,16,0.005751673590603782,fullM3
4,2,17,0.004812813773867678,fullM3
4,2,18,0.00431533276183742,fullM3
4,2,19,0.0038462590688073993,fullM3
4,3,0,0.677166797739581,fullM3
4,3,1,0.22855782999540478,fullM3
4,3,2,0.18600677244138578,fullM3
4,3,3,0.11055898831661859,fullM3
4,3,4,0.08981999360829344,fullM3
4,3,5,0.07498385913321126,fullM3
4,3,6,0.05039803818271312,fullM3
4,3,7,0.03237372084827224,fullM3
4,3,8,0.02769727132619931,fullM3
4,3,9,0.01664603891256097,fullM3
4,3,10,0.014315149701395845,fullM3
4,3,11,0.010939156510027293,fullM3
4,3,12,0.009549058785382059,fullM3
4,3,13,0.006837179855771177,fullM3
4,3,14,0.006428680485582158,fullM3
4,3,15,0.006312355127409065,fullM3
4,3,16,0.005935636772707721,fullM3
4,3,17,0.0042958869161566025,fullM3
4,3,18,0.003476529704517532,fullM3
4,3,19,0.003361104065347415,fullM3
4,4,0,1.7089788836044821,fullM3
4,4,1,0.32302059586669507,fullM3
4,4,2,0.19024541521283583,fullM3
4,4,3,0.13091247952174997,fullM3
4,4,4,0.0900561079444792,fullM3
4,4,5,0.07773087979263614,fullM3
4,4,6,0.05360990874260933,fullM3
4,4,7,0.04041758560266837,fullM3
4,4,8,0.030767516240795958,fullM3
4,4,9,0.02440377275175591,fullM3
4,4,10,0.016011631473552605,fullM3
4,4,11,0.00976613082764683,fullM3
4,4,12,0.007801367785858286,fullM3
4,4,13,0.006644058788388832,fullM3
4,4,14,0.005414327075041563,fullM3
4,4,15,0.00472878211186165,fullM3
4,4,16,0.0045043830321198726,fullM3
4,4,17,0.0034751258115607656,fullM3
4,4,18,0.0030249981673920842,fullM3
4,4,19,0.0027027189283406737,fullM3
4,0,0,0.5212311104799081,M0_S4
4,0,1,0.36622651776960335,M0_S4
4,0,2,0.36368455397810895,M0_S4
4,0,3,0.06350883505687158,M0_S4
4,0,4,0.04918551551338619,M0_S4
4,0,5,0.04736997330993278,M0_S4
4,0,6,9.809878682248508e-17,M0_S4
4,0,7,4.801969896917979e-17,M0_S4
4,0,8,4.801969896917979e-17,M0_S4
4,0,9,4.801969896917979e-17,M0_S4
4,0,10,4.801969896917979e-17,M0_S4
4,0,11,4.801969896917979e-17,M0_S4
4,0,12,4.801969896917979e-17,M0_S4
4,0,13,4.801969896917979e-17,M0_S4
4,0,14,4.801969896917979e-17,M0_S4
4,0,15,4.801969896917979e-17,M0_S4
4,0,16,4.801969896917979e-17,M0_S4
4,0,17,4.801969896917979e-17,M0_S4
4,0,18,4.801969896917979e-17,M0_S4
4,0,19,4.801969896917979e-17,M0_S4
4,1,0,0.5212311104799081,M0_S4
4,1,1,0.36622651776960335,M0_S4
4,1,2,0.36368455397810895,M0_S4
4,1,3,0.06350883505687158,M0_S4
4,1,4,0.04918551551338619,M0_S4
4,1,5,0.04736997330993278,M0_S4
4,1,6,9.809878682248508e-17,M0_S4
4,1,7,4.801969896917979e-17,M0_S4
4,1,8,4.801969896917979e-17,M0_S4
4,1,9,4.801969896917979e-17,M0_S4
4,1,10,4.801969896917979e-17,M0_S4
4,1,11,4.801969896917979e-17,M0_S4
4,1,12,4.801969896917979e-17,M0_S4
4,1,13,4.801969896917979e-17,M0_S4
4,1,14,4.801969896917979e-17,M0_S4
4,1,15,4.801969896917979e-17,M0_S4
4,1,16,4.801969896917979e-17,M0_S4
4,1,17,4.801969896917979e-17,M0_S4
4,1,18,4.801969896917979e-17,M0_S4
4,1,19,4.801969896917979e-17,M0_S4
4,2,0,0.5212311104799081,M0_S4
4,2,1,0.36622651776960335,M0_S4
4,2,2,0.36368455397810895,M0_S4
4,2,3,0.06350883505687158,M0_S4
4,2,4,0.04918551551338619,M0_S4
4,2,5,0.04736997330993278,M0_S4
4,2,6,9.809878682248508e-17,M0_S4
4,2,7,4.801969896917979e-17,M0_S4
4,2,8,4.801969896917979e-17,M0_S4
4,2,9,4.801969896917979e-17,M0_S4
4,2,10,4.801969896917979e-17,M0_S4
4,2,11,4.801969896917979e-17,M0_S4
4,2,12,4.801969896917979e-17,M0_S4
4,2,13,4.801969896917979e-17,M0_S4
4,2,14,4.801969896917979e-17,M0_S4
4,2,15,4.801969896917979e-17,M0_S4
4,2,16,4.801969896917979e-17,M0_S4
4,2,17,4.801969896917979e-17,M0_S4
4,2,18,4.801969896917979e-17,M0_S4
4,2,19,4.801969896917979e-17,M0_S4
4,3,0,0.5212311104799081,M0_S4
4,3,1,0.36622651776960335,M0_S4
4,3,2,0.36368455397810895,M0_S4
4,3,3,0.06350883505687158,M0_S4
4,3,4,0.04918551551338619,M0_S4
4,3,5,0.04736997330993278,M0_S4
4,3,6,9.809878682248508e-17,M0_S4
4,3,7,4.801969896917979e-17,M0_S4
4,3,8,4.801969896917979e-17,M0_S4
4,3,9,4.801969896917979e-17,M0_S4
4,3,10,4.801969896917979e-17,M0_S4
4,3,11,4.801969896917979e-17,M0_S4
4,3,12,4.801969896917979e-17,M0_S4
4,3,13,4.801969896917979e-17,M0_S4
4,3,14,4.801969896917979e-17,M0_S4
4,3,15,4.801969896917979e-17,M0_S4
4,3,16,4.801969896917979e-17,M0_S4
4,3,17,4.801969896917979e-17,M0_S4
4,3,18,4.801969896917979e-17,M0_S4
4,3,19,4.801969896917979e-17,M0_S4
4,4,0,0.5212311104799081,M0_S4
4,4,1,0.36622651776960335,M0_S4
4,4,2,0.36368455397810895,M0_S4
4,4,3,0.06350883505687158,M0_S4
4,4,4,0.04918551551338619,M0_S4
4,4,5,0.04736997330993278,M0_S4
4,4,6,9.809878682248508e-17,M0_S4
4,4,7,4.801969896917979e-17,M0_S4
4,4,8,4.801969896917979e-17,M0_S4
4,4,9,4.801969896917979e-17,M0_S4
4,4,10,4.801969896917979e-17,M0_S4
4,4,11,4.801969896917979e-17,M0_S4
4,4,12,4.801969896917979e-17,M0_S4
4,4,13,4.801969896917979e-17,M0_S4
4,4,14,4.801969896917979e-17,M0_S4
4,4,15,4.801969896917979e-17,M0_S4
4,4,16,4.801969896917979e-17,M0_S4
4,4,17,4.801969896917979e-17,M0_S4
4,4,18,4.801969896917979e-17,M0_S4
4,4,19,4.801969896917979e-17,M0_S4
5,0,0,0.26688489448965486,fullM3
5,0,1,0.2295316630017702,fullM3
5,0,2,0.130076533610644,fullM3
5,0,3,0.06943353138159401,fullM3
5,0,4,0.049809155399184936,fullM3
5,0,5,0.040018993599354485,fullM3
5,0,6,0.027471202218897536,fullM3
5,0,7,0.025769850965842143,fullM3
5,0,8,0.018662195069335603,fullM3
5,0,9,0.01244924714392538,fullM3
5,0,10,0.01131764630923254,fullM3
5,0,11,0.008931331063194813,fullM3
5,0,12,0.006615669962818338,fullM3
5,0,13,0.006352658391122968,fullM3
5,0,14,0.0049336528193545766,fullM3
5,0,15,0.004309807976152663,fullM3
5,0,16,0.00405598655848021,fullM3
5,0,17,0.003273371195537262,fullM3
5,0,18,0.0031950899150555703,fullM3
5,0,19,0.003171047529829604,fullM3
5,1,0,0.8149586804809503,fullM3
5,1,1,0.35697577713660156,fullM3
5,1,2,0.28848884628048344,fullM3
5,1,3,0.25572995734294174,fullM3
5,1,4,0.13655864632378997,fullM3
5,1,5,0.10895117814633637,fullM3
5,1,6,0.058507483923419576,fullM3
5,1,7,0.054304589291764814,fullM3
5,1,8,0.032391033702256405,fullM3
5,1,9,0.024486576965843335,fullM3
5,1,10,0.022367065664817703,fullM3
5,1,11,0.01749816034067747,fullM3
5,1,12,0.015674221357170785,fullM3
5,1,13,0.012135883289875787,fullM3
5,1,14,0.011268621732386887,fullM3
5,1,15,0.008142665767093044,fullM3
5,1,16,0.007150118036430173,fullM3
5,1,17,0.00421176274489686,fullM3
5,1,18,0.0036164456732428974,fullM3
5,1,19,0.0030594880810963475,fullM3
5,2,0,1.2506316090404859,fullM3
5,2,1,0.32582898529036747,fullM3
5,2,2,0.2272486635366481,fullM3
5,2,3,0.18184879079452498,fullM3
5,2,4,0.11932144769625194,fullM3
5,2,5,0.07894625235014185,fullM3
5,2,6,0.042410363691259965,fullM3
5,2,7,0.0248681368510232,fullM3
5,2,8,0.020222330889527698,fullM3
5,2,9,0.017051387816725497,fullM3
5,2,10,0.01360844757466913,fullM3
5,2,11,0.012330229082600506,fullM3
5,2,12,0.007820555239854175,fullM3
5,2,13,0.006229716897336075,fullM3
5,2,14,0.005077730693005406,fullM3
5,2,15,0.0039242167986438415,fullM3
5,2,16,0.00348884054346125,fullM3
5,2,17,0.002829177181805395,fullM3
5,2,18,0.0023622156986831083,fullM3
5,2,19,0.0022345592411340894,fullM3
5,3,0,0.4810582012321701,fullM3
5,3,1,0.19026481789503374,fullM3
5,3,2,0.15242087865103707,fullM3
5,3,3,0.06814995012906783,fullM3
5,3,4,0.06001229090183684,fullM3
5,3,5,0.04034426335941531,fullM3
5,3,6,0.03653831384881238,fullM3
5,3,7,0.02685799351466174,fullM3
5,3,8,0.022163164550470894,fullM3
5,3,9,0.012395490723438159,fullM3
5,3,10,0.011612882183595486,fullM3
5,3,11,0.01140491753001101,fullM3
5,3,12,0.008593452276256559,fullM3
5,3,13,0.007744540412741138,fullM3
5,3,14,0.0073890105433794505,fullM3
5,3,15,0.006587035272253321,fullM3
5,3,16,0.005733015654974291,fullM3
5,3,17,0.005003877956336461,fullM3
5,3,18,0.004672804484986049,fullM3
5,3,19,0.004286069443399484,fullM3
5,4,0,0.3706295081499217,fullM3
5,4,1,0.23097365203408085,fullM3
5,4,2,0.08393506863105069,fullM3
5,4,3,0.04534634375877058,fullM3
5,4,4,0.04208264061938908,fullM3
5,4,5,0.02507102734451951,fullM3
5,4,6,0.02214701702064134,fullM3
5,4,7,0.021248938427168663,fullM3
5,4,8,0.016176010750858807,fullM3
5,4,9,0.012825310200538355,fullM3
5,4,10,0.010254156819249917,fullM3
5,4,11,0.00930369845687985,fullM3
5,4,12,0.007824610686326948,fullM3
5,4,13,0.007558073796857693,fullM3
5,4,14,0.005878888323236168,fullM3
5,4,15,0.004831808888899718,fullM3
5,4,16,0.004281379607217614,fullM3
5,4,17,0.004178399886818888,fullM3
5,4,18,0.0034375518553025363,fullM3
5,4,19,0.00276695468284921,fullM3
5,0,0,0.4956140678887133,M0_S4
5,0,1,0.38754062371670656,M0_S4
5,0,2,0.30632225655809187,M0_S4
5,0,3,0.014791433105860759,M0_S4
5,0,4,0.01397023419493513,M0_S4
5,0,5,0.01028748528681535,M0_S4
5,0,6,6.7075400303794e-17,M0_S4
5,0,7,4.023529582736187e-17,M0_S4
5,0,8,3.905587074551395e-17,M0_S4
5,0,9,3.905587074551395e-17,M0_S4
5,0,10,3.905587074551395e-17,M0_S4
5,0,11,3.905587074551395e-17,M0_S4
5,0,12,3.905587074551395e-17,M0_S4
5,0,13,3.905587074551395e-17,M0_S4
5,0,14,3.905587074551395e-17,M0_S4
5,0,15,3.905587074551395e-17,M0_S4
5,0,16,3.905587074551395e-17,M0_S4
5,0,17,3.905587074551395e-17,M0_S4
5,0,18,3.905587074551395e-17,M0_S4
5,0,19,3.905587074551395e-17,M0_S4
5,1,0,0.4956140678887133,M0_S4
5,1,1,0.38754062371670656,M0_S4
5,1,2,0.30632225655809187,M0_S4
5,1,3,0.014791433105860759,M0_S4
5,1,4,0.01397023419493513,M0_S4
5,1,5,0.01028748528681535,M0_S4
5,1,6,6.7075400303794e-17,M0_S4
5,1,7,4.023529582736187e-17,M0_S4
5,1,8,3.905587074551395e-17,M0_S4
5,1,9,3.905587074551395e-17,M0_S4
5,1,10,3.905587074551395e-17,M0_S4
5,1,11,3.905587074551395e-17,M0_S4
5,1,12,3.905587074551395e-17,M0_S4
5,1,13,3.905587074551395e-17,M0_S4
5,1,14,3.905587074551395e-17,M0_S4
5,1,15,3.905587074551395e-17,M0_S4
5,1,16,3.905587074551395e-17,M0_S4
5,1,17,3.905587074551395e-17,M0_S4
5,1,18,3.905587074551395e-17,M0_S4
5,1,19,3.905587074551395e-17,M0_S4
5,2,0,0.4956140678887133,M0_S4
5,2,1,0.38754062371670656,M0_S4
5,2,2,0.30632225655809187,M0_S4
5,2,3,0.014791433105860759,M0_S4
5,2,4,0.01397023419493513,M0_S4
5,2,5,0.01028748528681535,M0_S4
5,2,6,6.7075400303794e-17,M0_S4
5,2,7,4.023529582736187e-17,M0_S4
5,2,8,3.905587074551395e-17,M0_S4
5,2,9,3.905587074551395e-17,M0_S4
5,2,10,3.905587074551395e-17,M0_S4
5,2,11,3.905587074551395e-17,M0_S4
5,2,12,3.905587074551395e-17,M0_S4
5,2,13,3.905587074551395e-17,M0_S4
5,2,14,3.905587074551395e-17,M0_S4
5,2,15,3.905587074551395e-17,M0_S4
5,2,16,3.905587074551395e-17,M0_S4
5,2,17,3.905587074551395e-17,M0_S4
5,2,18,3.905587074551395e-17,M0_S4
5,2,19,3.905587074551395e-17,M0_S4
5,3,0,0.4956140678887133,M0_S4
5,3,1,0.38754062371670656,M0_S4
5,3,2,0.30632225655809187,M0_S4
5,3,3,0.014791433105860759,M0_S4
5,3,4,0.01397023419493513,M0_S4
5,3,5,0.01028748528681535,M0_S4
5,3,6,6.7075400303794e-17,M0_S4
5,3,7,4.023529582736187e-17,M0_S4
5,3,8,3.905587074551395e-17,M0_S4
5,3,9,3.905587074551395e-17,M0_S4
5,3,10,3.905587074551395e-17,M0_S4
5,3,11,3.905587074551395e-17,M0_S4
5,3,12,3.905587074551395e-17,M0_S4
5,3,13,3.905587074551395e-17,M0_S4
5,3,14,3.905587074551395e-17,M0_S4
5,3,15,3.905587074551395e-17,M0_S4
5,3,16,3.905587074551395e-17,M0_S4
5,3,17,3.905587074551395e-17,M0_S4
5,3,18,3.905587074551395e-17,M0_S4
5,3,19,3.905587074551395e-17,M0_S4
5,4,0,0.4956140678887133,M0_S4
5,4,1,0.38754062371670656,M0_S4
5,4,2,0.30632225655809187,M0_S4
5,4,3,0.014791433105860759,M0_S4
5,4,4,0.01397023419493513,M0_S4
5,4,5,0.01028748528681535,M0_S4
5,4,6,6.7075400303794e-17,M0_S4
5,4,7,4.023529582736187e-17,M0_S4
5,4,8,3.905587074551395e-17,M0_S4
5,4,9,3.905587074551395e-17,M0_S4
5,4,10,3.905587074551395e-17,M0_S4
5,4,11,3.905587074551395e-17,M0_S4
5,4,12,3.905587074551395e-17,M0_S4
5,4,13,3.905587074551395e-17,M0_S4
5,4,14,3.905587074551395e-17,M0_S4
5,4,15,3.905587074551395e-17,M0_S4
5,4,16,3.905587074551395e-17,M0_S4
5,4,17,3.905587074551395e-17,M0_S4
5,4,18,3.905587074551395e-17,M0_S4
5,4,19,3.905587074551395e-17,M0_S4
7,0,0,0.3857929368310446,fullM3
7,0,1,0.28144835843197047,fullM3
7,0,2,0.12344098024670301,fullM3
7,0,3,0.11514934004023561,fullM3
7,0,4,0.09347638436628548,fullM3
7,0,5,0.06203356559870714,fullM3
7,0,6,0.053393307957298464,fullM3
7,0,7,0.04339652467212258,fullM3
7,0,8,0.04172047997234919,fullM3
7,0,9,0.027294629594300394,fullM3
7,0,10,0.014762165766235187,fullM3
7,0,11,0.012999779985975346,fullM3
7,0,12,0.012767937560404586,fullM3
7,0,13,0.009303691357964912,fullM3
7,0,14,0.008393722741023166,fullM3
7,0,15,0.007401971653053409,fullM3
7,0,16,0.006168449131969138,fullM3
7,0,17,0.005897125131495834,fullM3
7,0,18,0.005319462680648195,fullM3
7,0,19,0.004979238517176415,fullM3
7,1,0,1.027353862419296,fullM3
7,1,1,0.3274172867751423,fullM3
7,1,2,0.2700341489667917,fullM3
7,1,3,0.17247148805985574,fullM3
7,1,4,0.1384368390331892,fullM3
7,1,5,0.10354260990194565,fullM3
7,1,6,0.05053208000114878,fullM3
7,1,7,0.04269010151502822,fullM3
7,1,8,0.025964237405095264,fullM3
7,1,9,0.01774428791682945,fullM3
7,1,10,0.017528624902734814,fullM3
7,1,11,0.014726446911988763,fullM3
7,1,12,0.011369528508597515,fullM3
7,1,13,0.009507010152532407,fullM3
7,1,14,0.009103090106457453,fullM3
7,1,15,0.008411005751228813,fullM3
7,1,16,0.007811989446369466,fullM3
7,1,17,0.006957415778498622,fullM3
7,1,18,0.0062586937431599095,fullM3
7,1,19,0.005939780056747553,fullM3
7,2,0,0.2939472314550248,fullM3
7,2,1,0.20150323032972328,fullM3
7,2,2,0.1385287817867341,fullM3
7,2,3,0.09821515431820585,fullM3
7,2,4,0.06667344061492286,fullM3
7,2,5,0.058646987377118424,fullM3
7,2,6,0.05183502691669933,fullM3
7,2,7,0.025399829205191588,fullM3
7,2,8,0.021029786917290988,fullM3
7,2,9,0.017847992655362046,fullM3
7,2,10,0.015296356447212413,fullM3
7,2,11,0.008435008221011944,fullM3
7,2,12,0.006945892249113423,fullM3
7,2,13,0.006843336909249393,fullM3
7,2,14,0.006488670987834799,fullM3
7,2,15,0.005148075162155114,fullM3
7,2,16,0.0048100225343934485,fullM3
7,2,17,0.004475051392357572,fullM3
7,2,18,0.003947538782680554,fullM3
7,2,19,0.0028562169547256427,fullM3
7,3,0,3.26627567621666,fullM3
7,3,1,0.43097850803679366,fullM3
7,3,2,0.1964853233127605,fullM3
7,3,3,0.10857335905605889,fullM3
7,3,4,0.08073628506165946,fullM3
7,3,5,0.05147570282917712,fullM3
7,3,6,0.04183433815544128,fullM3
7,3,7,0.03499416714107186,fullM3
7,3,8,0.023651873196220998,fullM3
7,3,9,0.02258921919034854,fullM3
7,3,10,0.017850976622553683,fullM3
7,3,11,0.01416209158024001,fullM3
7,3,12,0.012108209581510768,fullM3
7,3,13,0.009718009920975124,fullM3
7,3,14,0.005433802329079801,fullM3
7,3,15,0.005210049750499662,fullM3
7,3,16,0.004938800855383767,fullM3
7,3,17,0.003820202831423962,fullM3
7,3,18,0.0029061917419213896,fullM3
7,3,19,0.002134251543436479,fullM3
7,4,0,0.2379140992417025,fullM3
7,4,1,0.1899766377078775,fullM3
7,4,2,0.15013211561193074,fullM3
7,4,3,0.11748419812902201,fullM3
7,4,4,0.10419541754788997,fullM3
7,4,5,0.05855823627047598,fullM3
7,4,6,0.0498554125958304,fullM3
7,4,7,0.04197130065606884,fullM3
7,4,8,0.04023710376908427,fullM3
7,4,9,0.034762806917399164,fullM3
7,4,10,0.02266727445950946,fullM3
7,4,11,0.0193305639760215,fullM3
7,4,12,0.01672605017016841,fullM3
7,4,13,0.012743520374353464,fullM3
7,4,14,0.010153608166853186,fullM3
7,4,15,0.009246095579018511,fullM3
7,4,16,0.006615606219907115,fullM3
7,4,17,0.006104873638350977,fullM3
7,4,18,0.004729337552018146,fullM3
7,4,19,0.003880835934893414,fullM3
7,0,0,0.30397550395216083,M0_S4
7,0,1,0.27291559391647935,M0_S4
7,0,2,0.2215327597691494,M0_S4
7,0,3,0.004731526568974563,M0_S4
7,0,4,0.003964753416074117,M0_S4
7,0,5,0.003317014863073537,M0_S4
7,0,6,4.3483839227318674e-17,M0_S4
7,0,7,3.034556871244636e-17,M0_S4
7,0,8,3.034556871244636e-17,M0_S4
7,0,9,3.034556871244636e-17,M0_S4
7,0,10,3.034556871244636e-17,M0_S4
7,0,11,3.034556871244636e-17,M0_S4
7,0,12,3.034556871244636e-17,M0_S4
7,0,13,3.034556871244636e-17,M0_S4
7,0,14,3.034556871244636e-17,M0_S4
7,0,15,3.034556871244636e-17,M0_S4
7,0,16,3.034556871244636e-17,M0_S4
7,0,17,3.034556871244636e-17,M0_S4
7,0,18,3.034556871244636e-17,M0_S4
7,0,19,3.034556871244636e-17,M0_S4
7,1,0,0.30397550395216083,M0_S4
7,1,1,0.27291559391647935,M0_S4
7,1,2,0.2215327597691494,M0_S4
7,1,3,0.004731526568974563,M0_S4
7,1,4,0.003964753416074117,M0_S4
7,1,5,0.003317014863073537,M0_S4
7,1,6,4.3483839227318674e-17,M0_S4
7,1,7,3.034556871244636e-17,M0_S4
7,1,8,3.034556871244636e-17,M0_S4
7,1,9,3.034556871244636e-17,M0_S4
7,1,10,3.034556871244636e-17,M0_S4
7,1,11,3.034556871244636e-17,M0_S4
7,1,12,3.034556871244636e-17,M0_S4
7,1,13,3.034556871244636e-17,M0_S4
7,1,14,3.034556871244636e-17,M0_S4
7,1,15,3.034556871244636e-17,M0_S4
7,1,16,3.034556871244636e-17,M0_S4
7,1,17,3.034556871244636e-17,M0_S4
7,1,18,3.034556871244636e-17,M0_S4
7,1,19,3.034556871244636e-17,M0_S4
7,2,0,0.30397550395216083,M0_S4
7,2,1,0.27291559391647935,M0_S4
7,2,2,0.2215327597691494,M0_S4
7,2,3,0.004731526568974563,M0_S4
7,2,4,0.003964753416074117,M0_S4
7,2,5,0.003317014863073537,M0_S4
7,2,6,4.3483839227318674e-17,M0_S4
7,2,7,3.034556871244636e-17,M0_S4
7,2,8,3.034556871244636e-17,M0_S4
7,2,9,3.034556871244636e-17,M0_S4
7,2,10,3.034556871244636e-17,M0_S4
7,2,11,3.034556871244636e-17,M0_S4
7,2,12,3.034556871244636e-17,M0_S4
7,2,13,3.034556871244636e-17,M0_S4
7,2,14,3.034556871244636e-17,M0_S4
7,2,15,3.034556871244636e-17,M0_S4
7,2,16,3.034556871244636e-17,M0_S4
7,2,17,3.034556871244636e-17,M0_S4
7,2,18,3.034556871244636e-17,M0_S4
7,2,19,3.034556871244636e-17,M0_S4
7,3,0,0.30397550395216083,M0_S4
7,3,1,0.27291559391647935,M0_S4
7,3,2,0.2215327597691494,M0_S4
7,3,3,0.004731526568974563,M0_S4
7,3,4,0.003964753416074117,M0_S4
7,3,5,0.003317014863073537,M0_S4
7,3,6,4.3483839227318674e-17,M0_S4
7,3,7,3.034556871244636e-17,M0_S4
7,3,8,3.034556871244636e-17,M0_S4
7,3,9,3.034556871244636e-17,M0_S4
7,3,10,3.034556871244636e-17,M0_S4
7,3,11,3.034556871244636e-17,M0_S4
7,3,12,3.034556871244636e-17,M0_S4
7,3,13,3.034556871244636e-17,M0_S4
7,3,14,3.034556871244636e-17,M0_S4
7,3,15,3.034556871244636e-17,M0_S4
7,3,16,3.034556871244636e-17,M0_S4
7,3,17,3.034556871244636e-17,M0_S4
7,3,18,3.034556871244636e-17,M0_S4
7,3,19,3.034556871244636e-17,M0_S4
7,4,0,0.30397550395216083,M0_S4
7,4,1,0.27291559391647935,M0_S4
7,4,2,0.2215327597691494,M0_S4
7,4,3,0.004731526568974563,M0_S4
7,4,4,0.003964753416074117,M0_S4
7,4,5,0.003317014863073537,M0_S4
7,4,6,4.3483839227318674e-17,M0_S4
7,4,7,3.034556871244636e-17,M0_S4
7,4,8,3.034556871244636e-17,M0_S4
7,4,9,3.034556871244636e-17,M0_S4
7,4,10,3.034556871244636e-17,M0_S4
7,4,11,3.034556871244636e-17,M0_S4
7,4,12,3.034556871244636e-17,M0_S4
7,4,13,3.034556871244636e-17,M0_S4
7,4,14,3.034556871244636e-17,M0_S4
7,4,15,3.034556871244636e-17,M0_S4
7,4,16,3.034556871244636e-17,M0_S4
7,4,17,3.034556871244636e-17,M0_S4
7,4,18,3.034556871244636e-17,M0_S4
7,4,19,3.034556871244636e-17,M0_S4
