abs_diff_conv_vs_step,case,seed,step,variant
3.7831101811214296e-06,3,1,85,M6
3.6700231804687178e-06,3,1,86,M6
3.4706050588972914e-06,3,1,87,M6
2.0669298423925397e-06,3,1,88,M6
1.7070307478661562e-06,3,1,89,M6
1.5240342587929945e-06,3,1,90,M6
1.4185001622202265e-06,3,1,91,M6
1.1560953545597386e-06,3,1,92,M6
1.318175922637721e-06,3,1,93,M6
1.4172169333082074e-06,3,1,94,M6
2.9111882158261437e-06,3,1,95,M6
2.48835957616933e-06,3,1,96,M6
2.711480304284919e-06,3,1,97,M6
2.3595871514459077e-06,3,1,98,M6
2.260786146734972e-06,3,1,99,M6
4.4151044975571097e-07,3,2,0,M6
8.235625259533919e-07,3,2,1,M6
1.1318834076678996e-06,3,2,2,M6
1.4685442308870478e-06,3,2,3,M6
1.6970840690522238e-06,3,2,4,M6
1.3558744431652059e-06,3,2,5,M6
1.3767336328185387e-06,3,2,6,M6
1.3561226698266537e-06,3,2,7,M6
1.8565527439839968e-06,3,2,8,M6
1.9867688179076026e-06,3,2,9,M6
2.338219601272229e-06,3,2,10,M6
2.4605200912297676e-06,3,2,11,M6
2.84186642640627e-06,3,2,12,M6
3.114723647779094e-06,3,2,13,M6
3.938627029520525e-06,3,2,14,M6
4.475846135054695e-06,3,2,15,M6
4.777917146370214e-06,3,2,16,M6
5.083068681965841e-06,3,2,17,M6
4.426803214219177e-06,3,2,18,M6
4.710802333940389e-06,3,2,19,M6
5.17997113069768e-06,3,2,20,M6
5.757181128440703e-06,3,2,21,M6
6.560530130816922e-06,3,2,22,M6
7.2557338736123356e-06,3,2,23,M6
7.811145184444257e-06,3,2,24,M6
9.149040722911117e-06,3,2,25,M6
9.528156625804307e-06,3,2,26,M6
9.897164328864783e-06,3,2,27,M6
1.0277051876617094e-05,3,2,28,M6
1.307907671488362e-05,3,2,29,M6
7.062433208249175e-06,3,2,30,M6
6.717578461712392e-06,3,2,31,M6
7.925285363530321e-06,3,2,32,M6
6.635938215593384e-06,3,2,33,M6
6.339672458666179e-06,3,2,34,M6
6.147167453729452e-06,3,2,35,M6
1.027903626571458e-05,3,2,36,M6
1.0844783115970813e-05,3,2,37,M6
1.146959528863789e-05,3,2,38,M6
1.184833855605305e-05,3,2,39,M6
1.48455027800809e-05,3,2,40,M6
1.0648561747927943e-05,3,2,41,M6
7.211600322465372e-06,3,2,42,M6
7.02749347025744e-06,3,2,43,M6
8.119084017987888e-06,3,2,44,M6
8.795929582916528e-06,3,2,45,M6
9.684151518474238e-06,3,2,46,M6
1.0407741930951175e-05,3,2,47,M6
1.0062826325984986e-05,3,2,48,M6
1.0056443401573745e-05,3,2,49,M6
9.80992765198252e-06,3,2,50,M6
9.194918611399316e-06,3,2,51,M6
8.131315786030768e-06,3,2,52,M6
7.608594480235098e-06,3,2,53,M6
6.595044609980505e-06,3,2,54,M6
5.993323228592473e-06,3,2,55,M6
5.177558007218863e-06,3,2,56,M6
4.747248572911644e-06,3,2,57,M6
7.278831189783119e-06,3,2,58,M6
5.4444340849002515e-06,3,2,59,M6
5.1599593153817125e-06,3,2,60,M6
6.495584891741402e-06,3,2,61,M6
7.373417150291495e-06,3,2,62,M6
7.58440730008747e-06,3,2,63,M6
8.123178769192663e-06,3,2,64,M6
7.813566109460268e-06,3,2,65,M6
9.05912231718986e-06,3,2,66,M6
7.897394035172312e-06,3,2,67,M6
8.691168378649472e-06,3,2,68,M6
8.916278989162807e-06,3,2,69,M6
9.755466263916546e-06,3,2,70,M6
9.759912581563945e-06,3,2,71,M6
1.1107657462705589e-05,3,2,72,M6
1.128126773863869e-05,3,2,73,M6
1.142541781984363e-05,3,2,74,M6
1.4220271254750116e-05,3,2,75,M6
1.5115287917311093e-05,3,2,76,M6
1.668539362764676e-05,3,2,77,M6
1.668530042042704e-05,3,2,78,M6
1.4386062138882494e-05,3,2,79,M6
8.506229445259805e-06,3,2,80,M6
9.379179489954481e-06,3,2,81,M6
8.329805988083194e-06,3,2,82,M6
7.550224767172153e-06,3,2,83,M6
6.489933525699598e-06,3,2,84,M6
6.975133587161508e-06,3,2,85,M6
6.0665477885635255e-06,3,2,86,M6
5.005746351205431e-06,3,2,87,M6
3.3506934231652963e-06,3,2,88,M6
2.720403896372403e-06,3,2,89,M6
2.448177630398618e-06,3,2,90,M6
2.6713708844994244e-06,3,2,91,M6
2.7442976673341946e-06,3,2,92,M6
3.0292302173329233e-06,3,2,93,M6
3.4504992945105784e-06,3,2,94,M6
4.091415599094539e-06,3,2,95,M6
4.30452823119154e-06,3,2,96,M6
4.555306067910436e-06,3,2,97,M6
4.589538382671066e-06,3,2,98,M6
4.446999743557001e-06,3,2,99,M6
1.1405056679070213e-06,3,3,0,M6
3.947680661697817e-06,3,3,1,M6
6.764055091590393e-06,3,3,2,M6
9.502189526888749e-06,3,3,3,M6
1.2059264781871804e-05,3,3,4,M6
2.3658385593927633e-06,3,3,5,M6
1.6482439456066977e-06,3,3,6,M6
1.5259146253221445e-06,3,3,7,M6
8.965040906638855e-06,3,3,8,M6
1.1274432085817132e-05,3,3,9,M6
1.35278086045576e-05,3,3,10,M6
1.5872914548908934e-05,3,3,11,M6
1.7234426968160133e-05,3,3,12,M6
1.8114978105276958e-05,3,3,13,M6
1.7078307797235848e-05,3,3,14,M6
1.815147794093086e-05,3,3,15,M6
1.949918749133417e-05,3,3,16,M6
2.0526535254417055e-05,3,3,17,M6
5.065360761946636e-06,3,3,18,M6
5.351619852600464e-06,3,3,19,M6
6.93490338310454e-06,3,3,20,M6
8.708497703846518e-06,3,3,21,M6
1.0166843291248284e-05,3,3,22,M6
1.2319007528738268e-05,3,3,23,M6
1.3709183322330176e-05,3,3,24,M6
1.655170920855653e-05,3,3,25,M6
1.6475556103401345e-05,3,3,26,M6
1.674762541181707e-05,3,3,27,M6
1.7605820091137758e-05,3,3,28,M6
1.9412992353640135e-05,3,3,29,M6
1.7785323119579033e-05,3,3,30,M6
1.2152460552972144e-05,3,3,31,M6
1.4443856672041733e-05,3,3,32,M6
1.694866340162804e-05,3,3,33,M6
1.3536399750879724e-05,3,3,34,M6
1.0625477874448563e-05,3,3,35,M6
1.6701157364629182e-05,3,3,36,M6
2.9634571926395736e-05,3,3,37,M6
2.3014571076007684e-05,3,3,38,M6
1.7766523184636895e-05,3,3,39,M6
1.744424792837762e-05,3,3,40,M6
1.6538649491693036e-05,3,3,41,M6
1.5721863434237093e-05,3,3,42,M6
1.530502806357248e-05,3,3,43,M6
1.4984499804082674e-05,3,3,44,M6
1.4482604476118155e-05,3,3,45,M6
1.4382609944352254e-05,3,3,46,M6
1.4339285387521272e-05,3,3,47,M6
1.4797064849414454e-05,3,3,48,M6
1.542209645921666e-05,3,3,49,M6
1.6435100737899333e-05,3,3,50,M6
1.7470894066340392e-05,3,3,51,M6
1.9175946627258966e-05,3,3,52,M6
2.0909155769022192e-05,3,3,53,M6
2.151390561411226e-05,3,3,54,M6
2.2460482054453834e-05,3,3,55,M6
2.1522627781100923e-05,3,3,56,M6
2.0565423826224283e-05,3,3,57,M6
2.186983051588598e-05,3,3,58,M6
2.3729640200365054e-05,3,3,59,M6
3.2870438059107165e-05,3,3,60,M6
2.5714116544561794e-05,3,3,61,M6
2.614533005296238e-05,3,3,62,M6
2.5580126215896115e-05,3,3,63,M6
2.5611393138724736e-05,3,3,64,M6
2.7416840124860897e-05,3,3,65,M6
2.6838616203228582e-05,3,3,66,M6
1.8721296991319747e-05,3,3,67,M6
2.1451285069806758e-05,3,3,68,M6
2.5973505205501013e-05,3,3,69,M6
2.8289702822981155e-05,3,3,70,M6
3.102440624758174e-05,3,3,71,M6
3.5567436561301236e-05,3,3,72,M6
4.005990749345045e-05,3,3,73,M6
4.19462650187441e-05,3,3,74,M6
2.9583460465332223e-05,3,3,75,M6
3.076422385905886e-05,3,3,76,M6
3.313930659576414e-05,3,3,77,M6
4.799459380322446e-05,3,3,78,M6
5.537348940176656e-05,3,3,79,M6
6.479140357118496e-06,3,3,80,M6
6.1208489525732546e-06,3,3,81,M6
5.863992711852006e-06,3,3,82,M6
5.808409354379762e-06,3,3,83,M6
4.740499009336929e-06,3,3,84,M6
5.0053641009739636e-06,3,3,85,M6
5.153339499130993e-06,3,3,86,M6
5.2824331850942485e-06,3,3,87,M6
5.712115726197453e-06,3,3,88,M6
5.848324510449032e-06,3,3,89,M6
5.943532572771915e-06,3,3,90,M6
6.2384665509007675e-06,3,3,91,M6
6.5701421632091694e-06,3,3,92,M6
6.759786597587691e-06,3,3,93,M6
6.621321243738265e-06,3,3,94,M6
8.518376623856128e-06,3,3,95,M6
1.003731314241918e-05,3,3,96,M6
1.0811254143483495e-05,3,3,97,M6
1.1330208607329695e-05,3,3,98,M6
1.1678865881048495e-05,3,3,99,M6
1.515204380631019e-06,3,4,0,M6
6.217926937779339e-07,3,4,1,M6
1.0350443633289075e-06,3,4,2,M6
1.3074539069179991e-06,3,4,3,M6
1.6549561716594496e-06,3,4,4,M6
1.697065726724567e-06,3,4,5,M6
1.2967016234100015e-06,3,4,6,M6
1.1154956537362537e-06,3,4,7,M6
1.5379821058925103e-06,3,4,8,M6
1.9996149031031862e-06,3,4,9,M6
2.2326659046001396e-06,3,4,10,M6
2.3011143137630086e-06,3,4,11,M6
2.652236682165743e-06,3,4,12,M6
3.2252891433159903e-06,3,4,13,M6
3.193266232548453e-06,3,4,14,M6
3.881542605110866e-06,3,4,15,M6
4.467104752103879e-06,3,4,16,M6
4.944691084141084e-06,3,4,17,M6
4.589379487551781e-06,3,4,18,M6
4.883630948526729e-06,3,4,19,M6
5.328924720410244e-06,3,4,20,M6
5.807727220932812e-06,3,4,21,M6
6.348451476012595e-06,3,4,22,M6
6.989029397885815e-06,3,4,23,M6
7.4641457999957694e-06,3,4,24,M6
7.898901978498074e-06,3,4,25,M6
8.118885360675065e-06,3,4,26,M6
8.452023614546889e-06,3,4,27,M6
8.794088923513854e-06,3,4,28,M6
9.465802755403985e-06,3,4,29,M6
8.009863706526232e-06,3,4,30,M6
7.75231763339157e-06,3,4,31,M6
6.328078740569509e-06,3,4,32,M6
6.747042793797675e-06,3,4,33,M6
6.4500604388395555e-06,3,4,34,M6
6.290940000347467e-06,3,4,35,M6
7.1654766014006555e-06,3,4,36,M6
1.0135289821855409e-05,3,4,37,M6
1.0583807010799973e-05,3,4,38,M6
1.1128253205816563e-05,3,4,39,M6
7.218505829742483e-06,3,4,40,M6
5.520306457729163e-06,3,4,41,M6
3.978945190663552e-06,3,4,42,M6
6.952102292956397e-06,3,4,43,M6
1.0277273848835478e-05,3,4,44,M6
1.3337695192294774e-05,3,4,45,M6
1.624053480453469e-05,3,4,46,M6
1.5039467562871778e-05,3,4,47,M6
1.4297654056250053e-05,3,4,48,M6
9.715463085147036e-06,3,4,49,M6
1.2235678626515423e-05,3,4,50,M6
1.425321619152875e-05,3,4,51,M6
1.590848911381393e-05,3,4,52,M6
1.9545264020148778e-05,3,4,53,M6
2.553279082428972e-05,3,4,54,M6
3.137058953406324e-05,3,4,55,M6
3.843064705355559e-05,3,4,56,M6
4.643913755852935e-05,3,4,57,M6
4.6549341325530236e-05,3,4,58,M6
4.6898713509602175e-05,3,4,59,M6
4.7042915511497085e-05,3,4,60,M6
5.179902934426828e-05,3,4,61,M6
6.0085630347650465e-05,3,4,62,M6
5.188080271634199e-05,3,4,63,M6
5.4128685844201385e-05,3,4,64,M6
6.576650881084944e-05,3,4,65,M6
5.733866065815718e-05,3,4,66,M6
6.447655558206034e-05,3,4,67,M6
6.701963455857385e-05,3,4,68,M6
7.53459062111661e-05,3,4,69,M6
8.598523508157596e-05,3,4,70,M6
9.609719722913912e-05,3,4,71,M6
9.260270306776786e-05,3,4,72,M6
9.790367079809403e-05,3,4,73,M6
0.00010044298608602453,3,4,74,M6
0.00011462846505039259,3,4,75,M6
0.00011275120144182971,3,4,76,M6
0.00010456803720915175,3,4,77,M6
9.120390142269841e-05,3,4,78,M6
0.00010098482481391002,3,4,79,M6
0.00015462840368662967,3,4,80,M6
0.0001612643471493591,3,4,81,M6
0.00016790679781086837,3,4,82,M6
0.00017400387965560427,3,4,83,M6
0.00017869640916234886,3,4,84,M6
0.00018584855806436096,3,4,85,M6
0.00019451428290606643,3,4,86,M6
0.00020590466544012642,3,4,87,M6
0.0002331801057029459,3,4,88,M6
0.000246391606923968,3,4,89,M6
0.00025906062661995577,3,4,90,M6
0.00027068525013396183,3,4,91,M6
0.00028198843202797974,3,4,92,M6
0.0002912035273681113,3,4,93,M6
0.0003020837251308528,3,4,94,M6
0.000315069042760463,3,4,95,M6
0.00031955140365225176,3,4,96,M6
0.00032047813939195535,3,4,97,M6
0.00032143922737759567,3,4,98,M6
0.00032127233025436297,3,4,99,M6
2.9250789257417864e-07,4,0,0,M6
8.258423142004645e-07,4,0,1,M6
1.3570930617046173e-06,4,0,2,M6
1.7512063874569606e-06,4,0,3,M6
2.0056196037288032e-06,4,0,4,M6
5.393587615420969e-07,4,0,5,M6
5.36491819635998e-07,4,0,6,M6
6.525824796099755e-07,4,0,7,M6
2.5904143363675303e-06,4,0,8,M6
2.298022205193817e-06,4,0,9,M6
1.783741357286317e-06,4,0,10,M6
2.075746013296964e-06,4,0,11,M6
1.5423832491201495e-06,4,0,12,M6
1.0268220801412653e-06,4,0,13,M6
1.1710990284741207e-06,4,0,14,M6
1.3918944420376889e-06,4,0,15,M6
1.4836536597062633e-06,4,0,16,M6
1.5647614452496406e-06,4,0,17,M6
2.00859869892156e-06,4,0,18,M6
2.1253577693336467e-06,4,0,19,M6
1.9820921921542833e-06,4,0,20,M6
2.2986712300832046e-06,4,0,21,M6
2.280943999177776e-06,4,0,22,M6
2.8877103962418604e-06,4,0,23,M6
2.5138630854737443e-06,4,0,24,M6
2.912799663801202e-06,4,0,25,M6
2.4085331352674544e-06,4,0,26,M6
2.314155554461461e-06,4,0,27,M6
2.6470786032017912e-06,4,0,28,M6
2.4581958348868227e-06,4,0,29,M6
4.4139306047963345e-06,4,0,30,M6
5.52246430485237e-06,4,0,31,M6
5.575413426328613e-06,4,0,32,M6
7.089717878661084e-06,4,0,33,M6
7.736170360518602e-06,4,0,34,M6
7.893047534471287e-06,4,0,35,M6
4.115368277268772e-06,4,0,36,M6
3.4529713390796246e-06,4,0,37,M6
2.93391149153166e-06,4,0,38,M6
2.775173407520981e-06,4,0,39,M6
2.51711344301242e-06,4,0,40,M6
1.0174521277495074e-05,4,0,41,M6
1.1730513701069256e-05,4,0,42,M6
1.2551687570194758e-05,4,0,43,M6
1.2165288915122474e-05,4,0,44,M6
1.0952262064378715e-05,4,0,45,M6
8.56193410614381e-06,4,0,46,M6
6.558551746138619e-06,4,0,47,M6
5.322735867174799e-06,4,0,48,M6
4.459984997762234e-06,4,0,49,M6
4.285269595172281e-06,4,0,50,M6
4.231365792861652e-06,4,0,51,M6
4.955267533635066e-06,4,0,52,M6
5.935567835901878e-06,4,0,53,M6
6.644918748133222e-06,4,0,54,M6
6.910556769046394e-06,4,0,55,M6
7.464756366815095e-06,4,0,56,M6
8.149507523480537e-06,4,0,57,M6
9.840224180490686e-06,4,0,58,M6
9.431298363615781e-06,4,0,59,M6
8.105552164017205e-06,4,0,60,M6
7.66740651370057e-06,4,0,61,M6
9.294647704383152e-06,4,0,62,M6
8.980761177612706e-06,4,0,63,M6
8.436628623931242e-06,4,0,64,M6
9.480278899909322e-06,4,0,65,M6
1.055126892235414e-05,4,0,66,M6
1.044568206354235e-05,4,0,67,M6
1.1675888964335357e-05,4,0,68,M6
1.2654541449386159e-05,4,0,69,M6
1.3128832563324977e-05,4,0,70,M6
1.357158876302833e-05,4,0,71,M6
1.3190331532797472e-05,4,0,72,M6
1.4096764318516364e-05,4,0,73,M6
1.464914240512094e-05,4,0,74,M6
1.2973550755468466e-05,4,0,75,M6
1.2868266467958023e-05,4,0,76,M6
1.3074729194428869e-05,4,0,77,M6
1.5546639092534065e-05,4,0,78,M6
1.5175711550519111e-05,4,0,79,M6
1.765991891167218e-05,4,0,80,M6
1.849671752118809e-05,4,0,81,M6
1.9178495539673435e-05,4,0,82,M6
2.002635843467715e-05,4,0,83,M6
1.9513406000370992e-05,4,0,84,M6
2.1323495921876656e-05,4,0,85,M6
2.508176952620289e-05,4,0,86,M6
2.712753877354146e-05,4,0,87,M6
2.635580246224123e-05,4,0,88,M6
2.7583047431001262e-05,4,0,89,M6
2.7744878294377884e-05,4,0,90,M6
2.9035105590491384e-05,4,0,91,M6
3.067344722706977e-05,4,0,92,M6
3.1579449720098296e-05,4,0,93,M6
3.213930066792159e-05,4,0,94,M6
3.1256439437132855e-05,4,0,95,M6
3.137073604531082e-05,4,0,96,M6
3.064741109515268e-05,4,0,97,M6
2.940868017109466e-05,4,0,98,M6
3.131414128310084e-05,4,0,99,M6
8.319014155322435e-08,4,1,0,M6
7.799446405387656e-08,4,1,1,M6
1.1108279285299005e-07,4,1,2,M6
1.9672749998478345e-07,4,1,3,M6
3.9671645601924155e-07,4,1,4,M6
1.1577720444577722e-06,4,1,5,M6
1.589355735909237e-06,4,1,6,M6
1.985555091899016e-06,4,1,7,M6
4.922874933810384e-07,4,1,8,M6
6.577396498563814e-07,4,1,9,M6
9.351225297438148e-07,4,1,10,M6
6.602631714702767e-07,4,1,11,M6
7.167219777670653e-07,4,1,12,M6
7.942386975323679e-07,4,1,13,M6
1.0275932138537058e-06,4,1,14,M6
1.3003371911457506e-06,4,1,15,M6
1.5449897364794296e-06,4,1,16,M6
1.6425995518210001e-06,4,1,17,M6
1.9526288309590356e-06,4,1,18,M6
2.2387039282367738e-06,4,1,19,M6
3.001356762677432e-06,4,1,20,M6
3.568779036955405e-06,4,1,21,M6
4.106616518839701e-06,4,1,22,M6
4.4099934415342545e-06,4,1,23,M6
5.100498537302656e-06,4,1,24,M6
6.3898966433662e-06,4,1,25,M6
7.250309127737609e-06,4,1,26,M6
7.765466757181372e-06,4,1,27,M6
7.85843840844791e-06,4,1,28,M6
7.2368695782643044e-06,4,1,29,M6
7.774130498017229e-06,4,1,30,M6
7.87908843724594e-06,4,1,31,M6
8.638606984412434e-06,4,1,32,M6
8.273119860735534e-06,4,1,33,M6
8.271963307882046e-06,4,1,34,M6
8.474950731862663e-06,4,1,35,M6
1.0436160376325887e-05,4,1,36,M6
6.979626792080751e-06,4,1,37,M6
7.049612759768564e-06,4,1,38,M6
7.077776083885823e-06,4,1,39,M6
8.130440380060833e-06,4,1,40,M6
8.504941338305372e-06,4,1,41,M6
8.943906052660822e-06,4,1,42,M6
8.43777217607311e-06,4,1,43,M6
8.467335877782034e-06,4,1,44,M6
9.61866342397144e-06,4,1,45,M6
8.528031403720604e-06,4,1,46,M6
8.877771601412121e-06,4,1,47,M6
4.9140843643158405e-06,4,1,48,M6
5.127135796811899e-06,4,1,49,M6
4.699680952846563e-06,4,1,50,M6
5.375533795870524e-06,4,1,51,M6
5.284303654207179e-06,4,1,52,M6
4.6081681510656836e-06,4,1,53,M6
4.6788996348468e-06,4,1,54,M6
5.059840601617793e-06,4,1,55,M6
5.268220124143852e-06,4,1,56,M6
5.613816992600107e-06,4,1,57,M6
6.304435710369205e-06,4,1,58,M6
5.943383754480891e-06,4,1,59,M6
6.430278995939176e-06,4,1,60,M6
7.058245068414237e-06,4,1,61,M6
8.364464710197694e-06,4,1,62,M6
8.720795906302925e-06,4,1,63,M6
9.918613635306883e-06,4,1,64,M6
1.1353026558413859e-05,4,1,65,M6
1.1770727973647865e-05,4,1,66,M6
1.1743678057563045e-05,4,1,67,M6
1.2122978232387283e-05,4,1,68,M6
1.2301401296710424e-05,4,1,69,M6
1.2301926690216902e-05,4,1,70,M6
1.2180443934362017e-05,4,1,71,M6
1.1726331761163777e-05,4,1,72,M6
1.1156088401076403e-05,4,1,73,M6
1.1157195611843918e-05,4,1,74,M6
1.2987421227350637e-05,4,1,75,M6
1.3468257103355086e-05,4,1,76,M6
1.4129016120634219e-05,4,1,77,M6
1.503941456171276e-05,4,1,78,M6
1.3687562978148549e-05,4,1,79,M6
1.5181848690204447e-05,4,1,80,M6
1.5688551517456517e-05,4,1,81,M6
1.6343906757754212e-05,4,1,82,M6
1.699530979593078e-05,4,1,83,M6
2.062300927718752e-05,4,1,84,M6
2.1552705881333623e-05,4,1,85,M6
2.2234970529666498e-05,4,1,86,M6
2.329983799143065e-05,4,1,87,M6
1.822437717535763e-05,4,1,88,M6
2.0013598842183455e-05,4,1,89,M6
2.1894915576581298e-05,4,1,90,M6
2.3606660874975205e-05,4,1,91,M6
2.5439115265868395e-05,4,1,92,M6
2.7526354617890547e-05,4,1,93,M6
3.123128977478018e-05,4,1,94,M6
3.0454719638584038e-05,4,1,95,M6
3.166760467365748e-05,4,1,96,M6
3.2598555382179484e-05,4,1,97,M6
3.2569593855669154e-05,4,1,98,M6
3.135273666288185e-05,4,1,99,M6
3.738970617339632e-06,4,2,0,M6
6.891174031187219e-06,4,2,1,M6
9.807869768785338e-06,4,2,2,M6
1.2385744418530464e-05,4,2,3,M6
1.4380766433008674e-05,4,2,4,M6
4.9770673223314965e-06,4,2,5,M6
4.397430545755032e-06,4,2,6,M6
6.822786640103828e-06,4,2,7,M6
8.106462836776629e-06,4,2,8,M6
1.027594088554018e-05,4,2,9,M6
1.1812568526448075e-05,4,2,10,M6
1.066710652941616e-05,4,2,11,M6
1.1057821722282313e-05,4,2,12,M6
1.165324522767186e-05,4,2,13,M6
6.1300063105562685e-06,4,2,14,M6
7.030301996557853e-06,4,2,15,M6
8.118637426557385e-06,4,2,16,M6
8.972468079848639e-06,4,2,17,M6
2.411842419003385e-05,4,2,18,M6
2.5368485338184144e-05,4,2,19,M6
2.4549090450687316e-05,4,2,20,M6
2.2686751807721173e-05,4,2,21,M6
2.16337753544682e-05,4,2,22,M6
2.0415404443641094e-05,4,2,23,M6
1.8118234951403078e-05,4,2,24,M6
1.0033688242427896e-05,4,2,25,M6
8.547024460570096e-06,4,2,26,M6
7.811474930508044e-06,4,2,27,M6
7.17873986050277e-06,4,2,28,M6
1.0894669758565456e-05,4,2,29,M6
1.159199598432803e-05,4,2,30,M6
1.7826914019414275e-05,4,2,31,M6
1.6911303384992138e-05,4,2,32,M6
2.1604470056058034e-05,4,2,33,M6
2.1402424007277432e-05,4,2,34,M6
2.0583638030480245e-05,4,2,35,M6
2.1297670525166623e-05,4,2,36,M6
1.8614125214977406e-05,4,2,37,M6
2.107027328790423e-05,4,2,38,M6
2.4005205840005317e-05,4,2,39,M6
2.3704821424885836e-05,4,2,40,M6
2.664270682029013e-05,4,2,41,M6
2.5634776172012153e-05,4,2,42,M6
2.4528815961488704e-05,4,2,43,M6
2.3469899192996024e-05,4,2,44,M6
2.392011904106539e-05,4,2,45,M6
2.441785937712382e-05,4,2,46,M6
2.5474827859639504e-05,4,2,47,M6
2.8277843429513894e-05,4,2,48,M6
2.693150784427445e-05,4,2,49,M6
2.533346995914343e-05,4,2,50,M6
2.365710175045166e-05,4,2,51,M6
2.2037827424270517e-05,4,2,52,M6
2.056086565005444e-05,4,2,53,M6
1.9105785616702065e-05,4,2,54,M6
1.7698654849240825e-05,4,2,55,M6
1.8379916386646045e-05,4,2,56,M6
2.04689073313169e-05,4,2,57,M6
1.9136357660265446e-05,4,2,58,M6
2.573987111897935e-05,4,2,59,M6
3.912960512497676e-05,4,2,60,M6
3.6396093964441434e-05,4,2,61,M6
1.0907406010396414e-05,4,2,62,M6
1.0955915659138782e-05,4,2,63,M6
1.1406570864735954e-05,4,2,64,M6
1.0822100910079513e-05,4,2,65,M6
1.1086221569645005e-05,4,2,66,M6
8.74966422781398e-06,4,2,67,M6
8.039689881389478e-06,4,2,68,M6
6.6568263790145465e-06,4,2,69,M6
5.436150276594276e-06,4,2,70,M6
4.686895172412164e-06,4,2,71,M6
4.323013615525895e-06,4,2,72,M6
4.065901011429673e-06,4,2,73,M6
3.9631649642046796e-06,4,2,74,M6
4.744268415457498e-06,4,2,75,M6
7.597180402996173e-06,4,2,76,M6
1.0344515280813482e-05,4,2,77,M6
1.3424965503716635e-05,4,2,78,M6
1.6519022699057473e-05,4,2,79,M6
1.893500460958819e-05,4,2,80,M6
2.0757464834986195e-05,4,2,81,M6
2.254027670556269e-05,4,2,82,M6
2.5058198965588474e-05,4,2,83,M6
2.7388232151537295e-05,4,2,84,M6
2.8476540345323542e-05,4,2,85,M6
2.9721280036199005e-05,4,2,86,M6
3.104237978490687e-05,4,2,87,M6
3.123606431643111e-05,4,2,88,M6
3.184913410869683e-05,4,2,89,M6
3.237834042302268e-05,4,2,90,M6
3.270842346303482e-05,4,2,91,M6
3.251351268573899e-05,4,2,92,M6
3.185590350263112e-05,4,2,93,M6
3.104897558436903e-05,4,2,94,M6
3.0498073609663834e-05,4,2,95,M6
2.9171771426916848e-05,4,2,96,M6
2.7698806718490232e-05,4,2,97,M6
2.6048938925882226e-05,4,2,98,M6
2.4167043726208703e-05,4,2,99,M6
6.479262714687017e-07,4,3,0,M6
1.9229719163682546e-06,4,3,1,M6
2.871416153293893e-06,4,3,2,M6
3.91097835450438e-06,4,3,3,M6
4.551530310648033e-06,4,3,4,M6
2.2328421542816557e-06,4,3,5,M6
3.871314496084466e-06,4,3,6,M6
5.976795145468117e-06,4,3,7,M6
5.612806021071393e-07,4,3,8,M6
1.5072954101524871e-06,4,3,9,M6
2.4071187025853646e-06,4,3,10,M6
3.997243878783863e-06,4,3,11,M6
5.084110204389702e-06,4,3,12,M6
6.045881729477287e-06,4,3,13,M6
6.162524106567702e-06,4,3,14,M6
6.244768604446449e-06,4,3,15,M6
5.849476639951945e-06,4,3,16,M6
5.857870676528876e-06,4,3,17,M6
9.527208971960022e-06,4,3,18,M6
8.658712207232355e-06,4,3,19,M6
7.477786625909033e-06,4,3,20,M6
6.421588334415418e-06,4,3,21,M6
5.495129269839083e-06,4,3,22,M6
4.666896048721725e-06,4,3,23,M6
3.8071681798257373e-06,4,3,24,M6
3.7027879711271083e-06,4,3,25,M6
4.466909783173989e-06,4,3,26,M6
5.384722968182487e-06,4,3,27,M6
6.961926752091507e-06,4,3,28,M6
1.345677568587167e-05,4,3,29,M6
1.3005383611930377e-05,4,3,30,M6
1.4748612059467536e-05,4,3,31,M6
1.7329051445968968e-05,4,3,32,M6
2.1047244319921665e-05,4,3,33,M6
2.3289566257272964e-05,4,3,34,M6
2.502569500997809e-05,4,3,35,M6
2.8711710582829397e-05,4,3,36,M6
2.7009241367059733e-05,4,3,37,M6
2.733935167126278e-05,4,3,38,M6
2.683360228514231e-05,4,3,39,M6
2.2189826159355053e-05,4,3,40,M6
2.0493485586928206e-05,4,3,41,M6
2.216791852942268e-05,4,3,42,M6
2.38186460001788e-05,4,3,43,M6
2.600856402407148e-05,4,3,44,M6
2.747139413322719e-05,4,3,45,M6
2.9010628655845583e-05,4,3,46,M6
3.0095328409716904e-05,4,3,47,M6
3.100726039839685e-05,4,3,48,M6
3.1835164286481143e-05,4,3,49,M6
3.227980456315532e-05,4,3,50,M6
3.475430327121165e-05,4,3,51,M6
3.724064574495145e-05,4,3,52,M6
3.9376534380741735e-05,4,3,53,M6
4.1977334645337816e-05,4,3,54,M6
4.445989817114526e-05,4,3,55,M6
4.797048429122652e-05,4,3,56,M6
5.087181467189339e-05,4,3,57,M6
4.900199154261875e-05,4,3,58,M6
5.057146187464889e-05,4,3,59,M6
5.316408535627204e-05,4,3,60,M6
5.517181518710501e-05,4,3,61,M6
5.463281035358869e-05,4,3,62,M6
5.538068872076862e-05,4,3,63,M6
5.727016863671386e-05,4,3,64,M6
5.848316080236948e-05,4,3,65,M6
6.0893289862473665e-05,4,3,66,M6
7.536278043795974e-05,4,3,67,M6
7.648682667604767e-05,4,3,68,M6
8.05779512311755e-05,4,3,69,M6
