abs_lambda,case,frac_x,lambda_im,lambda_re,seed
1.0239192386230949,5,0.007201312858787798,0.2990455282206741,0.9792764570200371,0
1.0239192386230949,5,0.007201312858787798,-0.2990455282206741,0.9792764570200371,0
1.0115700790338449,5,0.009170911563684514,0.17780122856063363,0.9958216446326462,0
1.0115700790338449,5,0.009170911563684514,-0.17780122856063363,0.9958216446326462,0
1.0850570953011651,5,0.24356877167074764,0.0,1.0850570953011651,0
1.0177691628065089,5,0.02382479985432603,0.0955044348972178,1.013278328829165,0
1.0177691628065089,5,0.02382479985432603,-0.0955044348972178,1.013278328829165,0
1.0089558695837546,5,0.03220213850625066,0.0731514001926649,1.0063005611731333,0
1.0089558695837546,5,0.03220213850625066,-0.0731514001926649,1.0063005611731333,0
1.0330654463836881,5,0.7419089751515869,0.0,1.0330654463836881,0
1.0189983334694481,5,0.6683947603885919,0.0,1.0189983334694481,0
1.0011522730666536,5,0.035639646910372295,0.04522816120338674,1.000130135182761,0
1.0011522730666536,5,0.035639646910372295,-0.04522816120338674,1.000130135182761,0
1.014573118743338,5,0.2802109444036996,0.019879170082968172,1.0143783474983068,0
1.014573118743338,5,0.2802109444036996,-0.019879170082968172,1.0143783474983068,0
1.000456627224956,5,0.035256324372534995,0.03398483669285278,0.9998792396251132,0
1.000456627224956,5,0.035256324372534995,-0.03398483669285278,0.9998792396251132,0
1.0068289040882228,5,0.4974290611086169,0.0012773784707549548,1.0068280937735767,0
1.0068289040882228,5,0.4974290611086169,-0.0012773784707549548,1.0068280937735767,0
1.000211992646363,5,0.10909121642856726,0.00680505979858388,1.0001888428665588,0
1.000211992646363,5,0.10909121642856726,-0.00680505979858388,1.0001888428665588,0
1.0004993108521876,5,0.14327167378298838,0.0,1.0004993108521876,0
1.0466521521598238,5,0.7986247256775049,0.0,1.0466521521598238,1
1.038264752215736,5,0.7824046996744942,0.0,1.038264752215736,1
1.018183534724026,5,0.7271756913025011,0.0,1.018183534724026,1
1.013466486250575,5,0.6517495200532611,0.0025671085353626117,1.013463235005027,1
1.013466486250575,5,0.6517495200532611,-0.0025671085353626117,1.013463235005027,1
1.003869762282985,5,0.3904958039146238,0.0,1.003869762282985,1
1.02472407056006,5,0.6901243874085988,0.0,1.02472407056006,2
1.0050371138876932,5,0.030241810075585185,0.04025460377218804,1.0042306344495016,2
1.0050371138876932,5,0.030241810075585185,-0.04025460377218804,1.0042306344495016,2
1.019656270104363,5,0.6542605248897387,0.006976739568373448,1.0196324015389746,2
1.019656270104363,5,0.6542605248897387,-0.006976739568373448,1.0196324015389746,2
1.001934049655311,5,0.03183051529035048,0.03151848525879943,1.0014381782944377,2
1.001934049655311,5,0.03183051529035048,-0.03151848525879943,1.0014381782944377,2
1.006319726781176,5,0.4214526330053187,0.0,1.006319726781176,2
1.002196509034517,5,0.2740939482676136,0.0,1.002196509034517,2
1.000994325068297,5,0.10510537648102496,0.010087299192030429,1.0009434975131943,2
1.000994325068297,5,0.10510537648102496,-0.010087299192030429,1.0009434975131943,2
1.004796684008107,5,0.07860744865372232,0.046910058248866994,1.0037010623830063,3
1.004796684008107,5,0.07860744865372232,-0.046910058248866994,1.0037010623830063,3
1.0004955158900453,5,0.05455729531722956,0.04699638465520656,0.9993911232072394,3
1.0004955158900453,5,0.05455729531722956,-0.04699638465520656,0.9993911232072394,3
1.022949149275099,5,0.6181245832998343,0.0,1.022949149275099,3
1.0203763218445614,5,0.5742068752541817,0.0,1.0203763218445614,3
1.0122802689977242,5,0.2796755471767314,0.013692928572904875,1.0121876539007983,3
1.0122802689977242,5,0.2796755471767314,-0.013692928572904875,1.0121876539007983,3
1.0007333537063345,5,0.1090652415356518,0.016779972522159355,1.0005926632463797,3
1.0007333537063345,5,0.1090652415356518,-0.016779972522159355,1.0005926632463797,3
1.0032021572857914,5,0.4749222440294332,0.001981709950476575,1.003200199964363,3
1.0032021572857914,5,0.4749222440294332,-0.001981709950476575,1.003200199964363,3
1.0355625232198846,5,0.836058701676365,0.0,1.0355625232198846,4
1.0238794022874824,5,0.711473434612366,0.0,1.0238794022874824,4
1.0195217755115638,5,0.6061754969695894,0.0,1.0195217755115638,4
1.0067947557542705,5,0.3392115992798205,0.001541892828927221,1.006793575059359,4
1.0067947557542705,5,0.3392115992798205,-0.001541892828927221,1.006793575059359,4
1.0043840933899422,5,0.2169966407503769,0.0,1.0043840933899422,4
1.0001961717868906,5,0.17404215220692354,0.0,1.0001961717868906,4
1.0158865283270961,7,0.6228081452232526,0.0,1.0158865283270961,0
1.0093421295399825,7,0.5394280541910392,0.0,1.0093421295399825,0
1.0002165794369253,7,0.017996892806065715,0.06473572607373779,0.9981194775928427,1
1.0002165794369253,7,0.017996892806065715,-0.06473572607373779,0.9981194775928427,1
1.020085773107736,7,0.5168168220164322,0.0,1.020085773107736,1
1.0106822946137917,7,0.38773251359009336,0.0,1.0106822946137917,1
1.000593540529068,7,0.16327228471403057,0.016396191488658254,1.0004591936971556,1
1.000593540529068,7,0.16327228471403057,-0.016396191488658254,1.0004591936971556,1
1.0000527668532562,7,0.16296124827321018,0.010323210835463847,0.9999994839043167,1
1.0000527668532562,7,0.16296124827321018,-0.010323210835463847,0.9999994839043167,1
1.0005544080591637,7,0.12267384879849277,0.0032401752102841374,1.000549161586391,1
1.0005544080591637,7,0.12267384879849277,-0.0032401752102841374,1.000549161586391,1
1.0239930083167377,7,0.6922615059264243,0.0,1.0239930083167377,2
1.0089307772857212,7,0.5006417820410693,0.0,1.0089307772857212,2
1.0006148163755018,7,0.20829277667992124,0.0,1.0006148163755018,2
1.0159422801115303,7,0.0014452662939571505,0.40755333950802214,0.9306121598034671,3
1.0159422801115303,7,0.0014452662939571505,-0.40755333950802214,0.9306121598034671,3
