ass_norm,asx_norm,axs_norm,case,has_latent,kappa_max,kappa_median,label,lambda_re_max,lambda_re_median,n_near_circle_ass,n_unstable_axx,non_normality_ass,seed,step_max,step_median,step_min
31.205601265639284,458.72714191536056,0.0,1,True,1.1275838488827204e+16,222422842904859.06,M0_S4,-0.499999999999999,-0.499999999999999,68,0,0.0066955747473707045,0,0.09978716794000109,0.013036659884619408,0.0012442498864714301
31.151175611646867,360.8572969612067,0.0,1,True,5.695121578577444e+16,609667180937001.2,M0_S4,-0.499999999999999,-0.499999999999999,38,0,0.00732439266530221,1,0.09899495753989233,0.018492662303227474,0.0017867684882171802
31.290402773704717,323.9436175384928,0.0,1,True,8110275833875462.0,1080454565309675.5,M0_S4,-0.499999999999999,-0.499999999999999,46,0,0.007219866005883276,2,0.04568540141672029,0.01442782517375427,0.0014102369050958364
31.44316418895545,212.09651001014146,0.0,1,True,5132084949721583.0,218320971714517.03,M0_S4,-0.499999999999999,-0.499999999999999,114,0,0.005567772644042528,3,0.03936747352288308,0.0029057660487103463,0.0011581448193588805
31.268918980296345,387.2086184965258,0.0,1,True,3.140304290657932e+16,337604951837273.1,M0_S4,-0.499999999999999,-0.499999999999999,60,0,0.006953189911437077,4,0.09482569402329795,0.008634150831259273,0.0011426849347864877
31.293366250263716,174.96129348892265,0.0,2,True,9854759763707524.0,1062752226699805.0,M0_S4,-0.499999999999999,-0.499999999999999,58,6,0.007015918274597955,0,0.09191443179062174,0.006259684553858079,0.001083399703709465
31.267188856536368,318.6900274780709,0.0,2,True,1.6461587927878484e+16,2662611320665285.5,M0_S4,-0.499999999999999,-0.499999999999999,32,6,0.007530691851797313,1,0.06837770560026589,0.013210428210921298,0.001453304148536693
31.231240771009514,345.7783352940606,0.0,2,True,4035754390328522.5,260443943417645.03,M0_S4,-0.499999999999999,-0.499999999999999,46,6,0.007071383065606708,2,0.06329891985862911,0.01090185540396801,0.0017007286705056609
31.334791270075453,314.53048788003116,0.0,2,True,7694006480705448.0,454198476209497.9,M0_S4,-0.499999999999999,-0.499999999999999,58,6,0.0067582901500341675,3,0.08737903721150994,0.008932958110268265,0.0017189270460749313
31.280664813506306,227.39135642806116,0.0,2,True,1.3274955801327088e+16,625957386482471.0,M0_S4,-0.499999999999999,-0.499999999999999,84,6,0.0067435482142363615,4,0.0688900564778244,0.010806428979197358,0.0010862683962771936
31.23872410618371,368.99963722905613,0.0,3,True,1.0892950445026494e+16,1046587069574962.6,M0_S4,-0.499999999999999,-0.499999999999999,73,6,0.006861205375898766,0,0.0952837153454579,0.016206475547897618,0.0010533250309864208
31.328390613488516,321.527143580258,0.0,3,True,3.4374929346065172e+16,1034991876787764.9,M0_S4,-0.499999999999999,-0.499999999999999,67,6,0.00665375566559603,1,0.05786712731880206,0.0066609360370325655,0.0013470275073986459
31.24024833397909,223.11221409078235,0.0,3,True,2.4837498381132304e+16,653498933300017.0,M0_S4,-0.499999999999999,-0.499999999999999,38,6,0.00734443615714714,2,0.09138590009316366,0.010302149908165404,0.0017847245075074483
31.21914319320805,439.39471371701114,0.0,3,True,1.103335988571645e+16,594918409159912.6,M0_S4,-0.499999999999999,-0.499999999999999,73,6,0.006673904803810683,3,0.08824623831326515,0.01096168733856612,0.001016519040763016
31.24290674092352,472.9170295768464,0.0,3,True,1.235381747011659e+16,458842458871217.06,M0_S4,-0.499999999999999,-0.499999999999999,77,6,0.006666247038263814,4,0.0700252589534486,0.012560691816651343,0.0011829568333934937
31.18678480695961,309.36820245646135,0.0,4,True,6793075691780810.0,417492234729186.25,M0_S4,-0.499999999999999,-0.499999999999999,65,6,0.007112963135056034,0,0.09943513456917746,0.0073106398353734205,0.0010826302746899772
31.18785788410646,354.2392787359961,0.0,4,True,1.5109269094908418e+16,2017884561236311.0,M0_S4,-0.499999999999999,-0.499999999999999,24,6,0.00764771114391057,1,0.08364838989617444,0.018825296265224854,0.001545466190338219
