abs_lambda,case,lambda_im,lambda_re,n_unstable,ref_scale_diag,rel_sv_ctrl,rel_sv_obs,seed,sv_ctrl,sv_obs,variant
1.0151133501259408,5,0.0,1.0151133501259408,,nan,0.08477264887852329,0.40820038862591845,2,0.003513209820847169,1.0000000000000002,M1
1.0100502512562826,5,0.0,1.0100502512562826,,nan,0.10172749179428482,0.4081844928383631,3,0.004755072395181739,1.0,M1
1.040816326530609,5,0.0,1.040816326530609,,nan,0.15956996377418797,0.4081197522729472,3,0.010204061895249856,1.0,M1
1.0050125313283245,5,0.0,1.0050125313283245,,nan,0.05761124700111896,0.40815829816650645,3,0.0031319163861820887,1.0,M1
1.0304568527918787,5,0.0,1.0304568527918787,,nan,0.2174556956272519,0.40818467328589286,3,0.010152232553791982,0.9999999999999997,M1
1.020202020202018,5,0.0,1.020202020202018,,nan,0.1591531991970657,0.4082058245986558,3,0.0062813360653245645,1.0,M1
1.0151133501259408,5,0.0,1.0151133501259408,,nan,0.08477264887852329,0.40820038862591845,3,0.003513209820847169,1.0000000000000002,M1
1.0100502512562826,5,0.0,1.0100502512562826,,nan,0.10172749179428482,0.4081844928383631,4,0.004755072395181739,1.0,M1
1.040816326530609,5,0.0,1.040816326530609,,nan,0.15956996377418797,0.4081197522729472,4,0.010204061895249856,1.0,M1
1.0050125313283245,5,0.0,1.0050125313283245,,nan,0.05761124700111896,0.40815829816650645,4,0.0031319163861820887,1.0,M1
1.0304568527918787,5,0.0,1.0304568527918787,,nan,0.2174556956272519,0.40818467328589286,4,0.010152232553791982,0.9999999999999997,M1
1.020202020202018,5,0.0,1.020202020202018,,nan,0.1591531991970657,0.4082058245986558,4,0.0062813360653245645,1.0,M1
1.0151133501259408,5,0.0,1.0151133501259408,,nan,0.08477264887852329,0.40820038862591845,4,0.003513209820847169,1.0000000000000002,M1
1.0202020202020214,7,0.0,1.0202020202020214,,nan,0.13473296696992074,0.40806753832183257,0,0.010101008797708947,0.9999999999999999,M1
1.0151133501259535,7,0.0,1.0151133501259535,,nan,0.1527799694351135,0.4081107425274783,0,0.010075561015428761,0.9999999999999998,M1
1.0050125313283218,7,0.0,1.0050125313283218,,nan,0.19130992371382655,0.40816523942275845,0,0.010025056939696369,1.0,M1
1.0202020202020214,7,0.0,1.0202020202020214,,nan,0.13473296696992074,0.40806753832183257,1,0.010101008797708947,0.9999999999999999,M1
1.0151133501259535,7,0.0,1.0151133501259535,,nan,0.1527799694351135,0.4081107425274783,1,0.010075561015428761,0.9999999999999998,M1
1.0050125313283218,7,0.0,1.0050125313283218,,nan,0.19130992371382655,0.40816523942275845,1,0.010025056939696369,1.0,M1
1.0202020202020214,7,0.0,1.0202020202020214,,nan,0.13473296696992074,0.40806753832183257,2,0.010101008797708947,0.9999999999999999,M1
1.0151133501259535,7,0.0,1.0151133501259535,,nan,0.1527799694351135,0.4081107425274783,2,0.010075561015428761,0.9999999999999998,M1
1.0050125313283218,7,0.0,1.0050125313283218,,nan,0.19130992371382655,0.40816523942275845,2,0.010025056939696369,1.0,M1
1.0202020202020214,7,0.0,1.0202020202020214,,nan,0.13473296696992074,0.40806753832183257,3,0.010101008797708947,0.9999999999999999,M1
1.0151133501259535,7,0.0,1.0151133501259535,,nan,0.1527799694351135,0.4081107425274783,3,0.010075561015428761,0.9999999999999998,M1
1.0050125313283218,7,0.0,1.0050125313283218,,nan,0.19130992371382655,0.40816523942275845,3,0.010025056939696369,1.0,M1
1.0202020202020214,7,0.0,1.0202020202020214,,nan,0.13473296696992074,0.40806753832183257,4,0.010101008797708947,0.9999999999999999,M1
1.0151133501259535,7,0.0,1.0151133501259535,,nan,0.1527799694351135,0.4081107425274783,4,0.010075561015428761,0.9999999999999998,M1
1.0050125313283218,7,0.0,1.0050125313283218,,nan,0.19130992371382655,0.40816523942275845,4,0.010025056939696369,1.0,M1
,1,,,0,,,,0,,,M0_S4
,1,,,0,,,,1,,,M0_S4
,1,,,0,,,,2,,,M0_S4
,1,,,0,,,,3,,,M0_S4
,1,,,0,,,,4,,,M0_S4
1.0100502512562812,2,0.0,1.0100502512562812,,2.1024996229832739e-16,6.798408860956976e-08,9.361124884056215e-06,0,1.1971219185138888e-05,0.0016484895124545796,M0_S4
1.0202020202020203,2,0.0,1.0202020202020203,,2.1024996229832739e-16,1.536190372705903e-07,1.2011408815107339e-05,0,2.705261058329235e-05,0.0021153641175148323,M0_S4
1.0151133501259446,2,0.0,1.0151133501259446,,2.1024996229832739e-16,8.295083567333802e-08,1.0765749410093913e-05,0,1.4607239873522632e-05,0.0018959143203565276,M0_S4
1.030456852791878,2,0.0,1.030456852791878,,2.1024996229832739e-16,4.3804287671379384e-07,1.4194839973222852e-05,0,7.71463961148835e-05,0.0025000952764923255,M0_S4
1.0050125313283207,2,0.0,1.0050125313283207,,2.1024996229832739e-16,4.044026126264484e-08,7.704314443878062e-06,0,7.120806920920545e-06,0.0013566765113216346,M0_S4
1.0408163265306123,2,0.0,1.0408163265306123,,2.1024996229832739e-16,8.009793323679276e-07,1.6109644157007324e-05,0,0.0001410772869018244,0.0028375842836233815,M0_S4
1.0100502512562812,2,0.0,1.0100502512562812,,1.92231821676714e-16,2.2192106562673e-08,4.131262653991989e-06,1,7.087856366689223e-06,0.0013194731634326646,M0_S4
1.0202020202020203,2,0.0,1.0202020202020203,,1.92231821676714e-16,6.227603170953637e-08,4.978752993906989e-06,1,1.9890621785260518e-05,0.0015901913415353745,M0_S4
1.0151133501259446,2,0.0,1.0151133501259446,,1.92231821676714e-16,3.4331393116501065e-08,4.572972269598653e-06,1,1.096511674995373e-05,0.0014605679844089232,M0_S4
1.030456852791878,2,0.0,1.030456852791878,,1.92231821676714e-16,1.3695794807379007e-07,5.7145331857361314e-06,1,4.3744785252819766e-05,0.0018252450641534875,M0_S4
1.0050125313283207,2,0.0,1.0050125313283207,,1.92231821676714e-16,1.9665598406786888e-08,3.6347780720984413e-06,1,6.28084722151968e-06,0.0011608880438257496,M0_S4
1.0408163265306123,2,0.0,1.0408163265306123,,1.92231821676714e-16,2.2687430461069073e-07,6.379034745785537e-06,1,7.246637971087877e-05,0.002037546820384331,M0_S4
