member,half,step,abs_diff_max_over_dims
7,1,198,5.279061523077999e-05
7,1,199,5.4946882584783197e-05
8,0,0,3.988803820575981e-07
8,0,1,1.7196195090107835e-07
8,0,2,3.141939863837706e-07
8,0,3,5.916449725695827e-07
8,0,4,6.716458655908752e-07
8,0,5,6.501022462579442e-07
8,0,6,6.765223132809695e-07
8,0,7,8.853198938396645e-07
8,0,8,1.2078919824354273e-06
8,0,9,1.3239954395061204e-06
8,0,10,1.5182283159553833e-06
8,0,11,8.244015057279341e-07
8,0,12,1.0877235441242306e-06
8,0,13,3.672061197335097e-07
8,0,14,4.900999406309836e-07
8,0,15,5.650038411575409e-07
8,0,16,1.5166392843823928e-06
8,0,17,1.3751969270003883e-06
8,0,18,1.2251581309463688e-06
8,0,19,2.3603794669924127e-06
8,0,20,3.3726713066783987e-06
8,0,21,4.5449264804986456e-06
8,0,22,6.0004349662357015e-06
8,0,23,7.637576779018218e-06
8,0,24,9.212215908771526e-06
8,0,25,1.0043855686703296e-05
8,0,26,1.0337786206626731e-05
8,0,27,1.0895333429683518e-05
8,0,28,1.2069958194693697e-05
8,0,29,1.3152719014364322e-05
8,0,30,1.385647113449906e-05
8,0,31,1.4252756420862767e-05
8,0,32,1.4795815884927066e-05
8,0,33,1.5799402622640457e-05
8,0,34,1.694410584685002e-05
8,0,35,1.782602322197846e-05
8,0,36,1.8415031580509833e-05
8,0,37,1.8638739195608878e-05
8,0,38,1.849685407240287e-05
8,0,39,1.8090811622517577e-05
8,0,40,1.8024679128370025e-05
8,0,41,1.8605600444310255e-05
8,0,42,1.9493269189485574e-05
8,0,43,2.052837518906614e-05
8,0,44,2.1593090865135167e-05
8,0,45,2.2484804702127548e-05
8,0,46,2.343727125952988e-05
8,0,47,2.4794004329198316e-05
8,0,48,2.609401055009286e-05
8,0,49,2.7182915511847483e-05
8,0,50,2.911794270010759e-05
8,0,51,3.251094351286454e-05
8,0,52,3.3482612538993095e-05
8,0,53,1.8213715366144356e-05
8,0,54,6.952738514254264e-06
8,0,55,7.190125706824091e-06
8,0,56,7.987750476168287e-06
8,0,57,1.798315884160573e-05
8,0,58,2.400913343825195e-05
8,0,59,3.041662899283537e-05
8,0,60,3.332616108497888e-05
8,0,61,3.204370690879088e-05
8,0,62,3.19049495201007e-05
8,0,63,3.202951142400323e-05
8,0,64,3.307074226155393e-05
8,0,65,3.343244354825359e-05
8,0,66,3.007584359471238e-05
8,0,67,1.0049304227432998e-05
8,0,68,5.820178391235942e-06
8,0,69,7.589278457231785e-06
8,0,70,2.56287293889379e-05
8,0,71,3.882401611265962e-05
8,0,72,3.792132252078417e-05
8,0,73,3.984185930550055e-05
8,0,74,4.204181095923687e-05
8,0,75,4.2809148702804833e-05
8,0,76,4.357488608430771e-05
8,0,77,4.349890464272477e-05
8,0,78,4.3198035115654676e-05
8,0,79,3.661060978288333e-05
8,0,80,1.8806506905999498e-05
8,0,81,8.831470416303944e-06
8,0,82,1.0824124706765303e-05
8,0,83,3.328359029652894e-05
8,0,84,3.917268263875506e-05
8,0,85,3.8985122740253786e-05
8,0,86,4.044589036777957e-05
8,0,87,4.172615357789233e-05
8,0,88,4.176213231699144e-05
8,0,89,4.3272832832785824e-05
8,0,90,4.470525996547181e-05
8,0,91,4.6553529343018596e-05
8,0,92,4.8942296343224e-05
8,0,93,5.2339374025933694e-05
8,0,94,5.040117085020057e-05
8,0,95,4.2674766088879323e-05
8,0,96,3.287302603771636e-05
8,0,97,3.2819442669307364e-05
8,0,98,4.3407991046073846e-05
8,0,99,4.0156477431718685e-05
8,1,100,1.0420916227715793e-06
8,1,101,2.044315862370638e-06
8,1,102,3.28444801889205e-06
8,1,103,4.569044467661598e-06
8,1,104,5.7021528103717856e-06
8,1,105,6.401896609720126e-06
8,1,106,6.421784717769441e-06
8,1,107,6.40656775852122e-06
8,1,108,4.7966332425986025e-06
8,1,109,1.2260999278090878e-06
8,1,110,1.8430940107450056e-07
8,1,111,3.551240674859457e-07
8,1,112,5.7519335641131875e-06
8,1,113,7.747171178351664e-06
8,1,114,9.414220019987596e-06
8,1,115,1.0664645484936841e-05
8,1,116,1.150664322402406e-05
8,1,117,1.2300205574078404e-05
8,1,118,1.3128249265914604e-05
8,1,119,1.3352206195360594e-05
8,1,120,1.3297089665798012e-05
8,1,121,1.4892585582959583e-05
8,1,122,1.4419593087566795e-05
8,1,123,5.473605697137174e-06
8,1,124,5.369808112387631e-06
8,1,125,1.1494730831174138e-05
8,1,126,1.6817743432095966e-05
8,1,127,1.6491321863210118e-05
8,1,128,1.8355528256464027e-05
8,1,129,2.0324372226987464e-05
8,1,130,2.1696105116042474e-05
8,1,131,2.2367153301949827e-05
8,1,132,2.279674813410182e-05
8,1,133,2.3272334151336338e-05
8,1,134,2.3774330034864732e-05
8,1,135,2.563934562438419e-05
8,1,136,2.2512230113846954e-05
8,1,137,1.738345765556204e-05
8,1,138,1.795997690523521e-05
8,1,139,1.6851047427657306e-05
8,1,140,2.624315027022206e-05
8,1,141,2.4677662455285798e-05
8,1,142,2.6569221371008922e-05
8,1,143,2.8759747967566085e-05
8,1,144,3.029447455027423e-05
8,1,145,3.194120356164731e-05
8,1,146,3.39407122336155e-05
8,1,147,3.530641593885164e-05
8,1,148,3.601265879060733e-05
8,1,149,3.638151060103567e-05
8,1,150,3.807921303033979e-05
8,1,151,2.644998803802423e-05
8,1,152,1.008660110191073e-05
8,1,153,6.99090140443559e-06
8,1,154,1.4185296131508096e-05
8,1,155,3.4483437106658243e-05
8,1,156,3.378224682926145e-05
8,1,157,3.624526960255281e-05
8,1,158,3.892587288767402e-05
8,1,159,3.988375663510624e-05
8,1,160,4.104949909766731e-05
8,1,161,4.206258770844684e-05
8,1,162,4.077583194739276e-05
8,1,163,4.561480637876869e-05
8,1,164,3.7926625029882644e-05
8,1,165,1.54069031523818e-05
8,1,166,1.0286474903864473e-05
8,1,167,1.5550678639453253e-05
8,1,168,3.1765943800721175e-05
8,1,169,4.44786091979843e-05
8,1,170,3.957744790472617e-05
8,1,171,3.9179889531837375e-05
8,1,172,4.2055583292288645e-05
8,1,173,4.29802077950292e-05
8,1,174,4.4827894184695793e-05
8,1,175,4.7573817417934094e-05
8,1,176,4.909669350716683e-05
8,1,177,5.358507976982452e-05
8,1,178,4.369229958678389e-05
8,1,179,2.4273374886529808e-05
8,1,180,2.696778777888653e-05
8,1,181,4.301885649393711e-05
8,1,182,5.21353230880095e-05
8,1,183,4.892939175560329e-05
8,1,184,4.351867150642619e-05
8,1,185,4.4064874959559575e-05
8,1,186,4.735285945800527e-05
8,1,187,4.9262507932024135e-05
8,1,188,5.1825695436047425e-05
8,1,189,5.386652614358667e-05
8,1,190,5.526613889372811e-05
8,1,191,5.5061426206926e-05
8,1,192,5.597095994591683e-05
8,1,193,4.5150345346911536e-05
8,1,194,4.390938835996394e-05
8,1,195,5.211942419780513e-05
8,1,196,5.359073415878157e-05
8,1,197,5.292963374481374e-05
8,1,198,5.2689640495984236e-05
8,1,199,5.591438483598665e-05
9,0,0,6.624666997190332e-07
9,0,1,1.1422229029278697e-06
9,0,2,1.0505846192998547e-06
9,0,3,1.253011531421322e-06
9,0,4,1.5292529540467115e-06
9,0,5,1.5281288576751706e-06
9,0,6,1.6949888310691108e-06
9,0,7,2.0744393220972768e-06
9,0,8,2.5158483487608407e-06
9,0,9,3.0036617970630175e-06
9,0,10,3.2763404855806755e-06
9,0,11,3.4383584321950877e-06
9,0,12,2.3022377648729275e-06
9,0,13,9.042065407527389e-07
9,0,14,1.263200433143652e-06
9,0,15,2.3208109940497934e-06
9,0,16,6.140444144264734e-07
9,0,17,7.15786967031562e-07
9,0,18,1.263464814993398e-06
9,0,19,2.3828858823904397e-06
9,0,20,4.536611605487906e-06
9,0,21,6.308104286478766e-06
9,0,22,3.092687737904498e-06
9,0,23,8.460614098204644e-07
9,0,24,7.125959735343468e-07
9,0,25,7.69360258612295e-07
9,0,26,9.537409049187318e-07
9,0,27,2.9963943606325927e-06
9,0,28,2.205792834164555e-06
9,0,29,3.2695030860452334e-06
9,0,30,4.301991797905913e-06
9,0,31,5.202952947591655e-06
9,0,32,6.184633435601938e-06
9,0,33,7.2208938965978575e-06
9,0,34,8.27614634069107e-06
9,0,35,9.737591528224954e-06
9,0,36,1.1073896418523077e-05
9,0,37,1.254075633028151e-05
9,0,38,1.4063052139690058e-05
9,0,39,1.5565668333383798e-05
9,0,40,1.7396356732923834e-05
9,0,41,1.934998290709089e-05
9,0,42,2.142899900858808e-05
9,0,43,2.431265609903477e-05
9,0,44,2.5515956431299003e-05
9,0,45,9.661295670149173e-06
9,0,46,2.354579147123559e-05
9,0,47,1.7406204614545118e-05
9,0,48,2.116904257487562e-05
9,0,49,2.225143766043658e-05
9,0,50,2.0072757277667108e-05
9,0,51,2.0165915997516493e-05
9,0,52,2.235672348316342e-05
9,0,53,2.203397406042029e-05
9,0,54,2.1879807019065112e-05
9,0,55,2.0711626892655488e-05
9,0,56,1.9780990172968416e-05
9,0,57,1.9939986503736407e-05
9,0,58,2.1028157863867136e-05
9,0,59,2.251472575443003e-05
9,0,60,2.4944893655121092e-05
9,0,61,3.122689769341491e-05
9,0,62,3.614644342864182e-05
9,0,63,4.0290070582038595e-05
9,0,64,4.3304576236469217e-05
9,0,65,4.502813279527729e-05
9,0,66,2.4052771027793796e-05
9,0,67,3.323490602946677e-05
9,0,68,2.5992446435640915e-05
9,0,69,2.6052316875802006e-05
9,0,70,2.660057229197932e-05
9,0,71,2.7491562474946107e-05
9,0,72,3.197306100632957e-05
9,0,73,3.328080677755807e-05
9,0,74,3.299874468742914e-05
9,0,75,3.4530085440298564e-05
9,0,76,3.6832164806099854e-05
9,0,77,4.137338018139758e-05
9,0,78,4.9374337236951504e-05
9,0,79,5.7152165833684876e-05
9,0,80,3.221747807957698e-05
9,0,81,1.5929783470536307e-05
9,0,82,1.5409483763662024e-05
9,0,83,2.5188624293903672e-05
9,0,84,4.386200591710576e-05
9,0,85,3.984631424192031e-05
9,0,86,3.850015747675073e-05
9,0,87,3.8132388778144843e-05
9,0,88,3.742747691637405e-05
9,0,89,3.768150724292596e-05
9,0,90,3.8568208930556125e-05
9,0,91,4.0007519489293486e-05
9,0,92,4.2559853433488115e-05
9,0,93,4.676388208757487e-05
9,0,94,5.184223725729353e-05
9,0,95,5.67713564159078e-05
9,0,96,5.9496759888144624e-05
9,0,97,5.80911643921489e-05
9,0,98,3.487540150581836e-05
9,0,99,3.485080284626463e-05
9,1,100,3.5420362465288235e-07
9,1,101,1.4664088396898478e-06
9,1,102,2.718199064499771e-06
9,1,103,4.217121649663369e-06
9,1,104,5.435796512909263e-06
9,1,105,5.568890359963774e-06
9,1,106,3.407746527628319e-06
9,1,107,1.4937534764669635e-07
9,1,108,1.0446813769604546e-07
9,1,109,4.937717292818888e-07
9,1,110,1.7683749953256722e-06
9,1,111,4.352623310222015e-06
9,1,112,5.8800968676386844e-06
9,1,113,7.40382547625984e-06
9,1,114,8.724410928362403e-06
9,1,115,9.471615786793564e-06
9,1,116,1.0098033916161597e-05
9,1,117,1.1059058123707999e-05
9,1,118,1.1949402496380657e-05
9,1,119,1.2251309533528598e-05
9,1,120,1.123427604854399e-05
9,1,121,2.412426881370777e-06
9,1,122,2.323490366773484e-06
9,1,123,3.1467378356353493e-06
9,1,124,1.0184441936011979e-05
9,1,125,1.1701645791895032e-05
9,1,126,1.2746316562672888e-05
9,1,127,1.479762774847515e-05
9,1,128,1.6593394700503694e-05
9,1,129,1.7065300443874776e-05
9,1,130,1.717524123501235e-05
9,1,131,1.7885283535967744e-05
9,1,132,1.881138590720255e-05
9,1,133,1.9836150364493932e-05
9,1,134,2.217133223991752e-05
9,1,135,1.7356176624350184e-05
9,1,136,1.377773495736534e-05
9,1,137,1.3377905515810085e-05
9,1,138,1.8145903373678607e-05
9,1,139,2.21367661956684e-05
9,1,140,2.181221379915499e-05
9,1,141,2.2442161152547158e-05
9,1,142,2.4750984048527158e-05
9,1,143,2.5248119620346898e-05
9,1,144,2.478180559428722e-05
9,1,145,2.595400599725295e-05
9,1,146,2.7575432412607626e-05
9,1,147,2.915561182659232e-05
9,1,148,3.0377181292173816e-05
9,1,149,3.464140826059392e-05
9,1,150,2.9096649472926117e-05
9,1,151,2.309466217953471e-05
9,1,152,2.0899154808518006e-05
9,1,153,2.5751515872141084e-05
9,1,154,3.505925862423709e-05
9,1,155,2.8836009198673906e-05
9,1,156,3.030238945056496e-05
9,1,157,3.30055689241604e-05
9,1,158,3.377376036040047e-05
9,1,159,3.3748723196946884e-05
9,1,160,3.4626744612520355e-05
9,1,161,3.65965387927325e-05
9,1,162,3.812827903759697e-05
9,1,163,3.7930085165172045e-05
9,1,164,4.565441633541667e-05
9,1,165,1.7831257553169166e-05
9,1,166,3.012905529953258e-05
9,1,167,2.125464552360512e-05
9,1,168,4.121909732290874e-05
9,1,169,4.105648213670321e-05
9,1,170,3.7869462371276086e-05
9,1,171,3.709422960218589e-05
9,1,172,3.756369715368635e-05
9,1,173,3.848375370374413e-05
9,1,174,4.0911136924837166e-05
9,1,175,4.329298289329486e-05
9,1,176,4.6934197939663136e-05
9,1,177,5.136045876152906e-05
9,1,178,5.558674801786623e-05
9,1,179,4.935750447643272e-05
9,1,180,2.683702494765683e-05
9,1,181,2.539296101211619e-05
9,1,182,3.3950814557481834e-05
9,1,183,4.3935435042552484e-05
9,1,184,4.1261571201545166e-05
9,1,185,4.278145068736805e-05
9,1,186,4.4921321602053865e-05
9,1,187,4.3662518604659084e-05
9,1,188,4.454361423400499e-05
9,1,189,4.717650340380075e-05
9,1,190,4.942164453813902e-05
9,1,191,5.1224135803717985e-05
9,1,192,5.512581892386237e-05
9,1,193,6.109851130453592e-05
9,1,194,6.081621734033149e-05
9,1,195,3.798542136745908e-05
9,1,196,3.939406962727432e-05
9,1,197,5.413912345275662e-05
9,1,198,5.1568520192724066e-05
9,1,199,5.17751284299095e-05
